crop,tier,model,cv,fold_id,ilce_id,year,n_test,y_true,model_pred,baseline_pred
bugday,A,pls,LOILO,ilce=1480,1480,2008,22,318.0,366.4164689858866,265.23809523809524
bugday,A,pls,LOILO,ilce=1480,1480,2009,22,210.0,351.42355226069776,270.3809523809524
bugday,A,pls,LOILO,ilce=1480,1480,2010,22,147.0,362.0888730858263,273.3809523809524
bugday,A,pls,LOILO,ilce=1480,1480,2011,22,247.0,340.9800382418064,268.6190476190476
bugday,A,pls,LOILO,ilce=1480,1480,2012,22,350.0,427.0394368822099,263.7142857142857
bugday,A,pls,LOILO,ilce=1480,1480,2013,22,295.0,357.33340854898904,266.3333333333333
bugday,A,pls,LOILO,ilce=1480,1480,2014,22,311.0,427.0353213363934,265.57142857142856
bugday,A,pls,LOILO,ilce=1480,1480,2015,22,303.0,362.7689137548583,265.95238095238096
bugday,A,pls,LOILO,ilce=1480,1480,2016,22,227.0,401.66742103377896,269.57142857142856
bugday,A,pls,LOILO,ilce=1480,1480,2017,22,305.0,362.7476748701845,265.85714285714283
bugday,A,pls,LOILO,ilce=1480,1480,2018,22,305.0,379.8070141386589,265.85714285714283
bugday,A,pls,LOILO,ilce=1480,1480,2019,22,232.0,397.1582683506678,269.3333333333333
bugday,A,pls,LOILO,ilce=1480,1480,2020,22,313.0,388.61332445502586,265.4761904761905
bugday,A,pls,LOILO,ilce=1480,1480,2021,22,360.0,378.18450405516495,263.23809523809524
bugday,A,pls,LOILO,ilce=1480,1480,2022,22,247.0,354.09178590647,268.6190476190476
bugday,A,pls,LOILO,ilce=1480,1480,2023,22,284.0,377.6092069498306,266.85714285714283
bugday,A,pls,LOILO,ilce=1480,1480,2024,22,260.0,390.81691428653096,268.0
bugday,A,pls,LOILO,ilce=1480,1480,2025,22,218.0,406.3964832622913,270.0
bugday,A,pls,LOILO,ilce=1502,1502,2004,22,286.0,333.47341680001256,333.14285714285717
bugday,A,pls,LOILO,ilce=1502,1502,2005,22,310.0,360.62539449946297,332.0
bugday,A,pls,LOILO,ilce=1502,1502,2006,22,277.0,344.947164281164,333.57142857142856
bugday,A,pls,LOILO,ilce=1502,1502,2007,22,404.0,398.0799437540711,327.5238095238095
bugday,A,pls,LOILO,ilce=1502,1502,2008,22,358.0,358.51662213288853,329.7142857142857
bugday,A,pls,LOILO,ilce=1502,1502,2009,22,315.0,347.4811436884467,331.76190476190476
bugday,A,pls,LOILO,ilce=1502,1502,2010,22,400.0,350.9431850164757,327.7142857142857
bugday,A,pls,LOILO,ilce=1502,1502,2011,22,283.0,335.9884705773998,333.2857142857143
bugday,A,pls,LOILO,ilce=1502,1502,2012,22,421.0,414.44873932998667,326.7142857142857
bugday,A,pls,LOILO,ilce=1502,1502,2013,22,329.0,354.2165951960377,331.0952380952381
bugday,A,pls,LOILO,ilce=1502,1502,2014,22,372.0,416.6800754320636,329.04761904761904
bugday,A,pls,LOILO,ilce=1502,1502,2015,22,306.0,353.7011179697406,332.1904761904762
bugday,A,pls,LOILO,ilce=1502,1502,2016,22,266.0,390.7694492702023,334.0952380952381
bugday,A,pls,LOILO,ilce=1502,1502,2017,22,233.0,356.1906058425217,335.6666666666667
bugday,A,pls,LOILO,ilce=1502,1502,2018,22,232.0,371.8040407172151,335.7142857142857
bugday,A,pls,LOILO,ilce=1502,1502,2019,22,345.0,389.7474549888244,330.3333333333333
bugday,A,pls,LOILO,ilce=1502,1502,2020,22,279.0,384.8106417182608,333.4761904761905
bugday,A,pls,LOILO,ilce=1502,1502,2021,22,444.0,366.46396350766497,325.6190476190476
bugday,A,pls,LOILO,ilce=1502,1502,2022,22,363.0,346.5026467445616,329.4761904761905
bugday,A,pls,LOILO,ilce=1502,1502,2023,22,459.0,371.9095276016176,324.9047619047619
bugday,A,pls,LOILO,ilce=1502,1502,2024,22,373.0,384.6745602935224,329.0
bugday,A,pls,LOILO,ilce=1502,1502,2025,22,227.0,395.08674077987536,335.95238095238096
bugday,A,pls,LOILO,ilce=1505,1505,2004,22,363.0,322.26906506423126,386.0
bugday,A,pls,LOILO,ilce=1505,1505,2005,22,366.0,375.2919100038953,385.85714285714283
bugday,A,pls,LOILO,ilce=1505,1505,2006,22,348.0,347.4350431452505,386.7142857142857
bugday,A,pls,LOILO,ilce=1505,1505,2007,22,404.0,403.4014814915112,384.04761904761904
bugday,A,pls,LOILO,ilce=1505,1505,2008,22,437.0,360.1668375180438,382.4761904761905
bugday,A,pls,LOILO,ilce=1505,1505,2009,22,350.0,354.1669546744354,386.6190476190476
bugday,A,pls,LOILO,ilce=1505,1505,2010,22,350.0,347.34158010443275,386.6190476190476
bugday,A,pls,LOILO,ilce=1505,1505,2011,22,389.0,340.2101584331424,384.76190476190476
bugday,A,pls,LOILO,ilce=1505,1505,2012,22,432.0,395.6255029474388,382.7142857142857
bugday,A,pls,LOILO,ilce=1505,1505,2013,22,392.0,355.8626241958684,384.6190476190476
bugday,A,pls,LOILO,ilce=1505,1505,2014,22,391.0,406.9811907849957,384.6666666666667
bugday,A,pls,LOILO,ilce=1505,1505,2015,22,298.0,351.96524113541795,389.0952380952381
bugday,A,pls,LOILO,ilce=1505,1505,2016,22,376.0,384.0478430721651,385.3809523809524
bugday,A,pls,LOILO,ilce=1505,1505,2017,22,423.0,345.672459127094,383.14285714285717
bugday,A,pls,LOILO,ilce=1505,1505,2018,22,426.0,375.4515725694845,383.0
bugday,A,pls,LOILO,ilce=1505,1505,2019,22,382.0,384.9000952168883,385.0952380952381
bugday,A,pls,LOILO,ilce=1505,1505,2020,22,432.0,389.91244296146726,382.7142857142857
bugday,A,pls,LOILO,ilce=1505,1505,2021,22,483.0,374.57741888477176,380.2857142857143
bugday,A,pls,LOILO,ilce=1505,1505,2022,22,398.0,344.0016064676773,384.3333333333333
bugday,A,pls,LOILO,ilce=1505,1505,2023,22,358.0,369.91367321624296,386.23809523809524
bugday,A,pls,LOILO,ilce=1505,1505,2024,22,408.0,379.53734164200495,383.85714285714283
bugday,A,pls,LOILO,ilce=1505,1505,2025,22,263.0,387.76279552902656,390.76190476190476
bugday,A,pls,LOILO,ilce=1511,1511,2004,22,415.0,319.6271839564861,405.2857142857143
bugday,A,pls,LOILO,ilce=1511,1511,2005,22,311.0,386.4465599804583,410.23809523809524
bugday,A,pls,LOILO,ilce=1511,1511,2006,22,317.0,340.610912260582,409.95238095238096
bugday,A,pls,LOILO,ilce=1511,1511,2007,22,444.0,408.5193018503408,403.9047619047619
bugday,A,pls,LOILO,ilce=1511,1511,2008,22,445.0,356.72549909607494,403.85714285714283
bugday,A,pls,LOILO,ilce=1511,1511,2009,22,350.0,356.13386122434633,408.3809523809524
bugday,A,pls,LOILO,ilce=1511,1511,2010,22,350.0,354.17037901879,408.3809523809524
bugday,A,pls,LOILO,ilce=1511,1511,2011,22,389.0,347.4946711576532,406.5238095238095
bugday,A,pls,LOILO,ilce=1511,1511,2012,22,500.0,393.298674738686,401.23809523809524
bugday,A,pls,LOILO,ilce=1511,1511,2013,22,388.0,359.0742099732314,406.57142857142856
bugday,A,pls,LOILO,ilce=1511,1511,2014,22,440.0,392.2293666182513,404.0952380952381
bugday,A,pls,LOILO,ilce=1511,1511,2015,22,379.0,346.8386801406009,407.0
bugday,A,pls,LOILO,ilce=1511,1511,2016,22,434.0,371.55387838724255,404.3809523809524
bugday,A,pls,LOILO,ilce=1511,1511,2017,22,450.0,350.9562042325432,403.6190476190476
bugday,A,pls,LOILO,ilce=1511,1511,2018,22,320.0,371.37513518396105,409.8095238095238
bugday,A,pls,LOILO,ilce=1511,1511,2019,22,464.0,381.6424963218729,402.95238095238096
bugday,A,pls,LOILO,ilce=1511,1511,2020,22,380.0,377.0706291566296,406.95238095238096
bugday,A,pls,LOILO,ilce=1511,1511,2021,22,527.0,382.1706355679125,399.95238095238096
bugday,A,pls,LOILO,ilce=1511,1511,2022,22,398.0,349.6930859681771,406.0952380952381
bugday,A,pls,LOILO,ilce=1511,1511,2023,22,373.0,373.845782638441,407.2857142857143
bugday,A,pls,LOILO,ilce=1511,1511,2024,22,438.0,365.5544567297982,404.1904761904762
bugday,A,pls,LOILO,ilce=1511,1511,2025,22,414.0,381.31298545353366,405.3333333333333
bugday,A,pls,LOILO,ilce=1523,1523,2004,22,363.0,355.667408042542,374.8095238095238
bugday,A,pls,LOILO,ilce=1523,1523,2005,22,350.0,434.39597224429696,375.42857142857144
bugday,A,pls,LOILO,ilce=1523,1523,2006,22,237.0,375.2605262550176,380.8095238095238
bugday,A,pls,LOILO,ilce=1523,1523,2007,22,404.0,457.8664428399993,372.85714285714283
bugday,A,pls,LOILO,ilce=1523,1523,2008,22,421.0,380.52609911451617,372.04761904761904
bugday,A,pls,LOILO,ilce=1523,1523,2009,22,350.0,383.6885123454704,375.42857142857144
bugday,A,pls,LOILO,ilce=1523,1523,2010,22,445.0,387.79551822057056,370.9047619047619
bugday,A,pls,LOILO,ilce=1523,1523,2011,22,353.0,380.926910262926,375.2857142857143
bugday,A,pls,LOILO,ilce=1523,1523,2012,22,409.0,452.646256208128,372.6190476190476
bugday,A,pls,LOILO,ilce=1523,1523,2013,22,321.0,391.7046820814073,376.8095238095238
bugday,A,pls,LOILO,ilce=1523,1523,2014,22,396.0,409.1691924177807,373.23809523809524
bugday,A,pls,LOILO,ilce=1523,1523,2015,22,354.0,371.1634999667025,375.23809523809524
bugday,A,pls,LOILO,ilce=1523,1523,2016,22,343.0,402.2937035775758,375.76190476190476
bugday,A,pls,LOILO,ilce=1523,1523,2017,22,311.0,389.66178927459936,377.2857142857143
bugday,A,pls,LOILO,ilce=1523,1523,2018,22,324.0,406.7686404785641,376.6666666666667
bugday,A,pls,LOILO,ilce=1523,1523,2019,22,350.0,412.3556742197622,375.42857142857144
bugday,A,pls,LOILO,ilce=1523,1523,2020,22,361.0,410.4597996299365,374.9047619047619
bugday,A,pls,LOILO,ilce=1523,1523,2021,22,460.0,415.6825650477248,370.1904761904762
bugday,A,pls,LOILO,ilce=1523,1523,2022,22,407.0,391.220472242563,372.7142857142857
bugday,A,pls,LOILO,ilce=1523,1523,2023,22,510.0,395.07161832748426,367.8095238095238
bugday,A,pls,LOILO,ilce=1523,1523,2024,22,380.0,402.54643271953097,374.0
bugday,A,pls,LOILO,ilce=1523,1523,2025,22,385.0,414.5767550601839,373.76190476190476
bugday,A,pls,LOILO,ilce=1538,1538,2004,22,444.0,333.26021539309164,435.3809523809524
bugday,A,pls,LOILO,ilce=1538,1538,2005,22,467.0,395.5489924009026,434.2857142857143
bugday,A,pls,LOILO,ilce=1538,1538,2006,22,396.0,357.3164077524101,437.6666666666667
bugday,A,pls,LOILO,ilce=1538,1538,2007,22,444.0,413.5404790952798,435.3809523809524
bugday,A,pls,LOILO,ilce=1538,1538,2008,22,517.0,380.1628373927813,431.9047619047619
bugday,A,pls,LOILO,ilce=1538,1538,2009,22,420.0,368.3483944546394,436.5238095238095
bugday,A,pls,LOILO,ilce=1538,1538,2010,22,332.0,367.7295946700904,440.7142857142857
bugday,A,pls,LOILO,ilce=1538,1538,2011,22,389.0,372.8790496350699,438.0
bugday,A,pls,LOILO,ilce=1538,1538,2012,22,480.0,405.2867280872621,433.6666666666667
bugday,A,pls,LOILO,ilce=1538,1538,2013,22,388.0,375.8652308674036,438.04761904761904
bugday,A,pls,LOILO,ilce=1538,1538,2014,22,444.0,420.6481080134504,435.3809523809524
bugday,A,pls,LOILO,ilce=1538,1538,2015,22,417.0,379.7743345393626,436.6666666666667
bugday,A,pls,LOILO,ilce=1538,1538,2016,22,468.0,401.16507669980376,434.23809523809524
bugday,A,pls,LOILO,ilce=1538,1538,2017,22,496.0,370.41760557081193,432.9047619047619
bugday,A,pls,LOILO,ilce=1538,1538,2018,22,381.0,392.719681702746,438.3809523809524
bugday,A,pls,LOILO,ilce=1538,1538,2019,22,494.0,398.7350865306256,433.0
bugday,A,pls,LOILO,ilce=1538,1538,2020,22,446.0,417.2649935040446,435.2857142857143
bugday,A,pls,LOILO,ilce=1538,1538,2021,22,589.0,404.0162241151996,428.4761904761905
bugday,A,pls,LOILO,ilce=1538,1538,2022,22,477.0,360.47140037788967,433.8095238095238
bugday,A,pls,LOILO,ilce=1538,1538,2023,22,336.0,382.8536964452728,440.5238095238095
bugday,A,pls,LOILO,ilce=1538,1538,2024,22,446.0,393.4368046098481,435.2857142857143
bugday,A,pls,LOILO,ilce=1538,1538,2025,22,316.0,399.4003483599501,441.4761904761905
bugday,A,pls,LOILO,ilce=1572,1572,2004,22,303.0,338.0414550544915,372.57142857142856
bugday,A,pls,LOILO,ilce=1572,1572,2005,22,312.0,388.6939400964137,372.14285714285717
bugday,A,pls,LOILO,ilce=1572,1572,2006,22,317.0,357.7056737177152,371.9047619047619
bugday,A,pls,LOILO,ilce=1572,1572,2007,22,363.0,423.3460128334762,369.7142857142857
bugday,A,pls,LOILO,ilce=1572,1572,2008,22,374.0,370.8806107969978,369.1904761904762
bugday,A,pls,LOILO,ilce=1572,1572,2009,22,315.0,368.76327005893575,372.0
bugday,A,pls,LOILO,ilce=1572,1572,2010,22,280.0,360.54900166794175,373.6666666666667
bugday,A,pls,LOILO,ilce=1572,1572,2011,22,318.0,353.6216604114473,371.85714285714283
bugday,A,pls,LOILO,ilce=1572,1572,2012,22,396.0,419.0051019228025,368.14285714285717
bugday,A,pls,LOILO,ilce=1572,1572,2013,22,327.0,372.1412877481303,371.42857142857144
bugday,A,pls,LOILO,ilce=1572,1572,2014,22,433.0,416.435257012526,366.3809523809524
bugday,A,pls,LOILO,ilce=1572,1572,2015,22,379.0,356.5109525452366,368.95238095238096
bugday,A,pls,LOILO,ilce=1572,1572,2016,22,389.0,393.4070065204547,368.4761904761905
bugday,A,pls,LOILO,ilce=1572,1572,2017,22,458.0,362.9889684956481,365.1904761904762
bugday,A,pls,LOILO,ilce=1572,1572,2018,22,343.0,387.1868439765914,370.6666666666667
bugday,A,pls,LOILO,ilce=1572,1572,2019,22,456.0,406.72580045218535,365.2857142857143
bugday,A,pls,LOILO,ilce=1572,1572,2020,22,391.0,397.22748339762336,368.3809523809524
bugday,A,pls,LOILO,ilce=1572,1572,2021,22,440.0,384.57235749098,366.04761904761904
bugday,A,pls,LOILO,ilce=1572,1572,2022,22,398.0,368.4513898417937,368.04761904761904
bugday,A,pls,LOILO,ilce=1572,1572,2023,22,388.0,387.53504724065255,368.5238095238095
bugday,A,pls,LOILO,ilce=1572,1572,2024,22,371.0,394.4614478517602,369.3333333333333
bugday,A,pls,LOILO,ilce=1572,1572,2025,22,376.0,399.2426203661367,369.0952380952381
bugday,A,pls,LOILO,ilce=1577,1577,2004,22,282.0,324.9252857925119,380.1904761904762
bugday,A,pls,LOILO,ilce=1577,1577,2005,22,311.0,375.5048283900055,378.8095238095238
bugday,A,pls,LOILO,ilce=1577,1577,2006,22,303.0,347.9665450041748,379.1904761904762
bugday,A,pls,LOILO,ilce=1577,1577,2007,22,404.0,402.4957848256223,374.3809523809524
bugday,A,pls,LOILO,ilce=1577,1577,2008,22,398.0,360.291532207833,374.6666666666667
bugday,A,pls,LOILO,ilce=1577,1577,2009,22,315.0,353.8941197347696,378.6190476190476
bugday,A,pls,LOILO,ilce=1577,1577,2010,22,315.0,349.28080838552205,378.6190476190476
bugday,A,pls,LOILO,ilce=1577,1577,2011,22,353.0,341.9705888672565,376.8095238095238
bugday,A,pls,LOILO,ilce=1577,1577,2012,22,378.0,395.2767789027701,375.6190476190476
bugday,A,pls,LOILO,ilce=1577,1577,2013,22,388.0,357.0856221601932,375.14285714285717
bugday,A,pls,LOILO,ilce=1577,1577,2014,22,428.0,408.8833484330748,373.23809523809524
bugday,A,pls,LOILO,ilce=1577,1577,2015,22,417.0,353.1754310965554,373.76190476190476
bugday,A,pls,LOILO,ilce=1577,1577,2016,22,449.0,383.755817542365,372.23809523809524
bugday,A,pls,LOILO,ilce=1577,1577,2017,22,458.0,346.71617234290096,371.8095238095238
bugday,A,pls,LOILO,ilce=1577,1577,2018,22,305.0,378.0486381819293,379.0952380952381
bugday,A,pls,LOILO,ilce=1577,1577,2019,22,456.0,384.8322987407197,371.9047619047619
bugday,A,pls,LOILO,ilce=1577,1577,2020,22,352.0,391.1516950747922,376.85714285714283
bugday,A,pls,LOILO,ilce=1577,1577,2021,22,440.0,375.7421697815764,372.6666666666667
bugday,A,pls,LOILO,ilce=1577,1577,2022,22,398.0,344.6159503815291,374.6666666666667
bugday,A,pls,LOILO,ilce=1577,1577,2023,22,373.0,369.74215839068097,375.85714285714283
bugday,A,pls,LOILO,ilce=1577,1577,2024,22,408.0,378.21055668448594,374.1904761904762
bugday,A,pls,LOILO,ilce=1577,1577,2025,22,335.0,386.8821050242627,377.6666666666667
bugday,A,pls,LOILO,ilce=1596,1596,2004,22,387.0,327.8358259824918,396.1904761904762
bugday,A,pls,LOILO,ilce=1596,1596,2005,22,389.0,360.7321671038234,396.0952380952381
bugday,A,pls,LOILO,ilce=1596,1596,2006,22,356.0,338.0253918848396,397.6666666666667
bugday,A,pls,LOILO,ilce=1596,1596,2007,22,444.0,391.551633595357,393.4761904761905
bugday,A,pls,LOILO,ilce=1596,1596,2008,22,477.0,361.7438812611797,391.9047619047619
bugday,A,pls,LOILO,ilce=1596,1596,2009,22,385.0,348.99737421613577,396.2857142857143
bugday,A,pls,LOILO,ilce=1596,1596,2010,22,315.0,362.9446194176779,399.6190476190476
bugday,A,pls,LOILO,ilce=1596,1596,2011,22,353.0,348.88581247931046,397.8095238095238
bugday,A,pls,LOILO,ilce=1596,1596,2012,22,480.0,385.2546982325911,391.76190476190476
bugday,A,pls,LOILO,ilce=1596,1596,2013,22,350.0,365.0940930431982,397.95238095238096
bugday,A,pls,LOILO,ilce=1596,1596,2014,22,389.0,419.2674531174757,396.0952380952381
bugday,A,pls,LOILO,ilce=1596,1596,2015,22,417.0,373.03237608342783,394.76190476190476
bugday,A,pls,LOILO,ilce=1596,1596,2016,22,412.0,392.6268358701048,395.0
bugday,A,pls,LOILO,ilce=1596,1596,2017,22,458.0,357.19622583488507,392.8095238095238
bugday,A,pls,LOILO,ilce=1596,1596,2018,22,343.0,394.06445297428576,398.2857142857143
bugday,A,pls,LOILO,ilce=1596,1596,2019,22,456.0,388.7072071078878,392.9047619047619
bugday,A,pls,LOILO,ilce=1596,1596,2020,22,352.0,400.3677213992194,397.85714285714283
bugday,A,pls,LOILO,ilce=1596,1596,2021,22,536.0,383.8081297629337,389.0952380952381
bugday,A,pls,LOILO,ilce=1596,1596,2022,22,438.0,342.7864481509829,393.76190476190476
bugday,A,pls,LOILO,ilce=1596,1596,2023,22,321.0,369.8205707954221,399.3333333333333
bugday,A,pls,LOILO,ilce=1596,1596,2024,22,386.0,375.8498252788217,396.23809523809524
bugday,A,pls,LOILO,ilce=1596,1596,2025,22,263.0,377.5366086805413,402.0952380952381
bugday,A,pls,LOILO,ilce=1652,1652,2004,22,323.0,348.218965214176,390.57142857142856
bugday,A,pls,LOILO,ilce=1652,1652,2005,22,257.0,424.0754295059766,393.7142857142857
bugday,A,pls,LOILO,ilce=1652,1652,2006,22,317.0,374.8804112156909,390.85714285714283
bugday,A,pls,LOILO,ilce=1652,1652,2007,22,444.0,426.4193470314033,384.8095238095238
bugday,A,pls,LOILO,ilce=1652,1652,2008,22,437.0,390.9489563505839,385.14285714285717
bugday,A,pls,LOILO,ilce=1652,1652,2009,22,385.0,385.3832178602809,387.6190476190476
bugday,A,pls,LOILO,ilce=1652,1652,2010,22,315.0,387.4324314149234,390.95238095238096
bugday,A,pls,LOILO,ilce=1652,1652,2011,22,318.0,392.8136855347613,390.8095238095238
bugday,A,pls,LOILO,ilce=1652,1652,2012,22,480.0,428.4177171822788,383.0952380952381
bugday,A,pls,LOILO,ilce=1652,1652,2013,22,388.0,391.9048477184684,387.4761904761905
bugday,A,pls,LOILO,ilce=1652,1652,2014,22,389.0,427.3718485994384,387.42857142857144
bugday,A,pls,LOILO,ilce=1652,1652,2015,22,417.0,391.3772942044835,386.0952380952381
bugday,A,pls,LOILO,ilce=1652,1652,2016,22,412.0,414.116358846394,386.3333333333333
bugday,A,pls,LOILO,ilce=1652,1652,2017,22,420.0,392.4392840832882,385.95238095238096
bugday,A,pls,LOILO,ilce=1652,1652,2018,22,351.0,426.4004205843072,389.23809523809524
bugday,A,pls,LOILO,ilce=1652,1652,2019,22,380.0,414.9811615237069,387.85714285714283
bugday,A,pls,LOILO,ilce=1652,1652,2020,22,352.0,426.5372004623025,389.1904761904762
bugday,A,pls,LOILO,ilce=1652,1652,2021,22,527.0,420.04454985437445,380.85714285714283
bugday,A,pls,LOILO,ilce=1652,1652,2022,22,398.0,371.4857115558196,387.0
bugday,A,pls,LOILO,ilce=1652,1652,2023,22,355.0,408.17254667107176,389.04761904761904
bugday,A,pls,LOILO,ilce=1652,1652,2024,22,446.0,402.8042831031897,384.7142857142857
bugday,A,pls,LOILO,ilce=1652,1652,2025,22,414.0,417.42297780260617,386.23809523809524
bugday,A,pls,LOILO,ilce=1673,1673,2004,9,403.0,332.37564746629806,395.5
bugday,A,pls,LOILO,ilce=1673,1673,2005,9,428.0,393.5946738023802,392.375
bugday,A,pls,LOILO,ilce=1673,1673,2006,9,356.0,355.83517010618027,401.375
bugday,A,pls,LOILO,ilce=1673,1673,2007,9,404.0,414.2902209112141,395.375
bugday,A,pls,LOILO,ilce=1673,1673,2008,9,437.0,379.1746854530396,391.25
bugday,A,pls,LOILO,ilce=1673,1673,2009,9,385.0,366.6816316720176,397.75
bugday,A,pls,LOILO,ilce=1673,1673,2010,9,301.0,367.0114415011109,408.25
bugday,A,pls,LOILO,ilce=1673,1673,2011,9,353.0,375.0622659885135,401.75
bugday,A,pls,LOILO,ilce=1673,1673,2012,9,500.0,405.7749272593346,383.375
bugday,A,pls,LOILO,ilce=1705,1705,2004,22,343.0,336.4963286474348,386.5238095238095
bugday,A,pls,LOILO,ilce=1705,1705,2005,22,428.0,385.46422295690655,382.4761904761905
bugday,A,pls,LOILO,ilce=1705,1705,2006,22,396.0,356.5195686233367,384.0
bugday,A,pls,LOILO,ilce=1705,1705,2007,22,363.0,421.5669849267748,385.57142857142856
bugday,A,pls,LOILO,ilce=1705,1705,2008,22,437.0,370.63706537005305,382.04761904761904
bugday,A,pls,LOILO,ilce=1705,1705,2009,22,350.0,366.0785107909447,386.1904761904762
bugday,A,pls,LOILO,ilce=1705,1705,2010,22,400.0,358.4429588017473,383.8095238095238
bugday,A,pls,LOILO,ilce=1705,1705,2011,22,283.0,351.9201221615471,389.3809523809524
bugday,A,pls,LOILO,ilce=1705,1705,2012,22,462.0,416.0802098543819,380.85714285714283
bugday,A,pls,LOILO,ilce=1705,1705,2013,22,378.0,369.20782226364094,384.85714285714283
bugday,A,pls,LOILO,ilce=1705,1705,2014,22,436.0,416.5817400622307,382.0952380952381
bugday,A,pls,LOILO,ilce=1705,1705,2015,22,353.0,354.3783773054741,386.04761904761904
bugday,A,pls,LOILO,ilce=1705,1705,2016,22,348.0,392.1021403542248,386.2857142857143
bugday,A,pls,LOILO,ilce=1705,1705,2017,22,354.0,363.4508910349616,386.0
bugday,A,pls,LOILO,ilce=1705,1705,2018,22,353.0,384.2466322825453,386.04761904761904
bugday,A,pls,LOILO,ilce=1705,1705,2019,22,351.0,401.9447072751006,386.14285714285717
bugday,A,pls,LOILO,ilce=1705,1705,2020,22,322.0,398.76845586141417,387.5238095238095
bugday,A,pls,LOILO,ilce=1705,1705,2021,22,448.0,380.8440455040357,381.5238095238095
bugday,A,pls,LOILO,ilce=1705,1705,2022,22,402.0,366.7522372276295,383.7142857142857
bugday,A,pls,LOILO,ilce=1705,1705,2023,22,515.0,384.1937613774167,378.3333333333333
bugday,A,pls,LOILO,ilce=1705,1705,2024,22,370.0,393.104100457312,385.23809523809524
bugday,A,pls,LOILO,ilce=1705,1705,2025,22,368.0,397.1467769499499,385.3333333333333
bugday,A,pls,LOILO,ilce=1714,1714,2004,22,363.0,321.9391585316939,389.4761904761905
bugday,A,pls,LOILO,ilce=1714,1714,2005,22,350.0,374.795278718788,390.0952380952381
bugday,A,pls,LOILO,ilce=1714,1714,2006,22,317.0,346.852239165027,391.6666666666667
bugday,A,pls,LOILO,ilce=1714,1714,2007,22,404.0,402.50935007299336,387.5238095238095
bugday,A,pls,LOILO,ilce=1714,1714,2008,22,437.0,359.1571310822559,385.95238095238096
bugday,A,pls,LOILO,ilce=1714,1714,2009,22,350.0,353.052917619583,390.0952380952381
bugday,A,pls,LOILO,ilce=1714,1714,2010,22,315.0,347.9610410179349,391.76190476190476
bugday,A,pls,LOILO,ilce=1714,1714,2011,22,367.0,340.1859159370142,389.2857142857143
bugday,A,pls,LOILO,ilce=1714,1714,2012,22,379.0,395.82403700340654,388.7142857142857
bugday,A,pls,LOILO,ilce=1714,1714,2013,22,366.0,355.85125499773835,389.3333333333333
bugday,A,pls,LOILO,ilce=1714,1714,2014,22,390.0,406.8712560989477,388.1904761904762
bugday,A,pls,LOILO,ilce=1714,1714,2015,22,417.0,351.54591480740254,386.9047619047619
bugday,A,pls,LOILO,ilce=1714,1714,2016,22,412.0,383.9211863797164,387.14285714285717
bugday,A,pls,LOILO,ilce=1714,1714,2017,22,420.0,345.4266701819537,386.76190476190476
bugday,A,pls,LOILO,ilce=1714,1714,2018,22,381.0,376.179308003963,388.6190476190476
bugday,A,pls,LOILO,ilce=1714,1714,2019,22,380.0,384.7699651189665,388.6666666666667
bugday,A,pls,LOILO,ilce=1714,1714,2020,22,430.0,389.8290618649014,386.2857142857143
bugday,A,pls,LOILO,ilce=1714,1714,2021,22,483.0,374.5653406466429,383.76190476190476
bugday,A,pls,LOILO,ilce=1714,1714,2022,22,438.0,343.3158676962106,385.9047619047619
bugday,A,pls,LOILO,ilce=1714,1714,2023,22,411.0,368.4768390277142,387.1904761904762
bugday,A,pls,LOILO,ilce=1714,1714,2024,22,408.0,378.6807759622856,387.3333333333333
bugday,A,pls,LOILO,ilce=1714,1714,2025,22,324.0,386.7404995666959,391.3333333333333
bugday,A,pls,LOILO,ilce=1825,1825,2004,22,444.0,330.58947551100334,433.7142857142857
bugday,A,pls,LOILO,ilce=1825,1825,2005,22,428.0,376.45647433974295,434.4761904761905
bugday,A,pls,LOILO,ilce=1825,1825,2006,22,356.0,341.669948564077,437.9047619047619
bugday,A,pls,LOILO,ilce=1825,1825,2007,22,444.0,391.939092706967,433.7142857142857
bugday,A,pls,LOILO,ilce=1825,1825,2008,22,477.0,363.55474450779,432.14285714285717
bugday,A,pls,LOILO,ilce=1825,1825,2009,22,350.0,348.6036082454757,438.1904761904762
bugday,A,pls,LOILO,ilce=1825,1825,2010,22,339.0,371.432071963089,438.7142857142857
bugday,A,pls,LOILO,ilce=1825,1825,2011,22,353.0,368.64098435695024,438.04761904761904
bugday,A,pls,LOILO,ilce=1825,1825,2012,22,500.0,388.8451517340586,431.04761904761904
bugday,A,pls,LOILO,ilce=1825,1825,2013,22,388.0,377.4341871160907,436.3809523809524
bugday,A,pls,LOILO,ilce=1825,1825,2014,22,428.0,423.8565523843898,434.4761904761905
bugday,A,pls,LOILO,ilce=1825,1825,2015,22,477.0,389.329696467804,432.14285714285717
bugday,A,pls,LOILO,ilce=1825,1825,2016,22,472.0,394.4205872920334,432.3809523809524
bugday,A,pls,LOILO,ilce=1825,1825,2017,22,527.0,367.38153672328286,429.76190476190476
bugday,A,pls,LOILO,ilce=1825,1825,2018,22,366.0,411.1285881991544,437.42857142857144
bugday,A,pls,LOILO,ilce=1825,1825,2019,22,509.0,393.7489054030688,430.6190476190476
bugday,A,pls,LOILO,ilce=1825,1825,2020,22,407.0,406.5478261087745,435.4761904761905
bugday,A,pls,LOILO,ilce=1825,1825,2021,22,589.0,378.0717089673112,426.8095238095238
