ilce_id,ilce,il,year,crop,urun_tr,ekilen_alan_da,hasat_alan_da,verim_kg_da,uretim_ton
1237,Çatalca,İstanbul,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),44777.0,44777.0,202.0,9045.0
1237,Çatalca,İstanbul,2019,bugday,Buğday,72187.0,72187.0,437.0,31555.0
1237,Çatalca,İstanbul,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),38060.0,38060.0,267.0,10150.0
1237,Çatalca,İstanbul,2020,bugday,Buğday,77962.0,77962.0,430.0,33536.0
1237,Çatalca,İstanbul,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),38060.0,38060.0,267.0,10162.0
1237,Çatalca,İstanbul,2021,bugday,Buğday,77962.0,77962.0,378.0,29470.0
1237,Çatalca,İstanbul,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),55000.0,55000.0,242.0,13292.0
1237,Çatalca,İstanbul,2022,bugday,Buğday,70000.0,70000.0,477.0,33412.0
1237,Çatalca,İstanbul,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),55000.0,55000.0,252.0,13855.0
1237,Çatalca,İstanbul,2023,bugday,Buğday,70000.0,70000.0,418.0,29246.0
1237,Çatalca,İstanbul,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),55000.0,55000.0,250.0,13750.0
1237,Çatalca,İstanbul,2024,bugday,Buğday,70000.0,70000.0,446.0,31193.0
1237,Çatalca,İstanbul,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),55000.0,55000.0,251.0,13817.0
1237,Çatalca,İstanbul,2025,bugday,Buğday,66500.0,66500.0,451.0,30024.0
