ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,NDVI_peak_mean,NDVI_grainfill_mean,NDRE_greenup_mean,NDRE_peak_mean,NDRE_grainfill_mean,EVI_greenup_mean,EVI_peak_mean,EVI_grainfill_mean
1596,Saray,Tekirdağ,2020,352.0,3752.65,503.47,52,512.21,291.21,75.82999999999998,57.650000000000006,0.5808005027170328,1,16.2,20.675806451612896,7.446262975778548,655.2299999999999,4067.94,0.6726040627147751,0.8079140540035181,0.3862330720912454,0.4704353218839195,0.6038800226550226,0.2391750367103201,0.4656018466260318,0.6634925307609671,0.2381786553943695
1596,Saray,Tekirdağ,2021,536.0,3643.27,516.915,42,650.78,403.28,48.96,65.54,0.8020491838646017,2,16.624838709677416,20.809354838709677,7.114513888888889,680.8100000000001,3826.01,0.6716637490357221,0.7906298678797354,0.5682066106904932,0.4404205839311786,0.5842151305793309,0.3712845267023928,0.4962174042061638,0.6056971917050294,0.3826127554255626
1596,Saray,Tekirdağ,2022,438.0,3393.71,501.945,55,584.62,381.41,17.490000000000002,47.02,0.7069192485657321,1,15.900645161290322,20.910000000000004,7.197361111111111,762.4200000000001,3943.88,0.5403643334330813,0.7749060768997847,0.3857959811631253,0.3401325054483783,0.5789122372934422,0.2384288835442015,0.3482477320372505,0.6276413399968837,0.2265733400393866
1596,Saray,Tekirdağ,2023,321.0,3764.72,462.485,49,381.76,164.4,33.57,21.58,0.4713670835197645,1,14.684838709677422,18.50032258064516,7.158333333333335,575.88,3779.36,0.5625813837498519,0.7957178748842041,0.5014076565722965,0.3733421744617242,0.6098828526186152,0.333079360320326,0.3644736937144945,0.6180567966550818,0.3120566644392931
1596,Saray,Tekirdağ,2024,386.0,4064.28,482.81,55,565.8199999999999,405.67,35.77,8.19,0.6028601775496643,8,15.438709677419356,19.517741935483876,7.605813148788927,673.8800000000001,4062.81,0.6252104501012233,0.7766718656835558,0.3143959384390027,0.415726817484283,0.587245890696131,0.2033896529207647,0.4261318918825778,0.6096701792549437,0.2113937872878014
1652,Şarköy,Tekirdağ,2017,420.0,3766.86,550.03,63,524.3599999999999,387.53,24.65,32.709999999999994,0.5606859621810756,11,17.667419354838707,21.87193548387097,7.151770833333334,695.48,4103.98,0.3644610653448397,0.7327688593858763,0.406700225351559,0.2315439544356307,0.5231631713610422,0.2529473246496501,0.1981502712835903,0.5770662574453018,0.2734128661527307
1652,Şarköy,Tekirdağ,2018,351.0,4218.495,603.5500000000001,47,610.05,408.19,49.01,53.010000000000005,0.668585156520149,4,19.293548387096777,23.43,7.214270833333334,613.8000000000001,3966.41,0.684582333356837,0.7567707863389503,0.3193829399515753,0.4639816886817451,0.5471982234959386,0.204766901431123,0.4757547843007456,0.588466695114807,0.2118916543583814
1652,Şarköy,Tekirdağ,2019,380.0,3969.34,587.13,61,571.77,426.12,32.13,14.74,0.6442437171145966,15,18.73677419354839,23.00516129032258,6.940173611111111,683.9900000000001,3939.18,0.5347134513391393,0.7253524323407743,0.3343025672948702,0.3510111049792066,0.5171992826929424,0.2126641450400711,0.3745823215246243,0.5779852548541983,0.2286007113696973
1652,Şarköy,Tekirdağ,2020,352.0,4197.465,564.2350000000001,43,462.4200000000001,244.7,76.32,48.16,0.4925751489121168,3,18.15387096774193,22.59193548387097,7.233391003460207,689.65,4117.42,0.4849769579813627,0.7831496804067243,0.4097922782510627,0.3241603675830023,0.5836270323906542,0.2638905622434485,0.3002628417525104,0.6615661429642301,0.2848242601548741
1652,Şarköy,Tekirdağ,2021,527.0,4138.405000000001,573.7049999999999,26,624.5400000000001,377.41,73.58000000000001,48.27,0.7046841275312762,8,18.358709677419352,22.40741935483871,6.780729166666667,730.35,4026.23,0.6576770212192831,0.7698462895699142,0.5388054770929699,0.4337002992185049,0.5572990084583757,0.344466399151107,0.4911184011082765,0.6021101490127106,0.3879013805967279
1652,Şarköy,Tekirdağ,2022,398.0,3888.755,578.8749999999999,37,478.12,345.29999999999995,12.35,23.1,0.5110072257369191,9,18.552258064516128,23.59483870967742,7.3994791666666675,777.8999999999999,4095.46,0.4716772295125339,0.7475250895187249,0.3383871359650098,0.3011029442410164,0.5638224940065216,0.2148707672138826,0.2937471645501957,0.5988451351144228,0.2267142980717325
1652,Şarköy,Tekirdağ,2023,355.0,4218.11,516.4050000000001,33,367.0,140.95,42.77,26.26,0.4261164715942021,4,16.588387096774195,20.371290322580645,7.070069444444445,575.6500000000001,3802.11,0.541769750741498,0.8037322593832719,0.5208524098739893,0.3616335910623441,0.6037063843737804,0.3508943974667378,0.3424435991055562,0.6939586134634584,0.380191220047353
1652,Şarköy,Tekirdağ,2024,446.0,4547.969999999999,533.23,34,597.92,448.26,32.41,1.39,0.5860267966069121,21,17.217419354838714,21.27225806451613,7.446020761245675,689.61,4183.9,0.585324602478163,0.7585625759050474,0.3076893189095843,0.3889193562557971,0.562997776200188,0.197764328193715,0.4010323396151086,0.5951616078486422,0.2298836241618342
1705,Uzunköprü,Edirne,2017,354.0,3272.91,530.49,46,483.79,257.82,47.9,57.77,0.4355231501023008,16,16.99,23.63225806451613,11.577569444444444,684.0300000000001,4037.23,0.4337187693432309,0.8042682445948587,0.3743462602802856,0.2777358595668687,0.597985429968232,0.230999903809698,0.247243286975434,0.641532905519868,0.2288505624862682
1705,Uzunköprü,Edirne,2018,353.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69,0.7175191773224854,12,18.41064516129032,24.698387096774194,10.704583333333334,701.0600000000002,3943.71,0.6808895228576004,0.7239256366113258,0.2622896433272031,0.4378538969351034,0.5207302517066573,0.1631125632444054,0.4429926676792955,0.5309999237168135,0.1720242498570195
1705,Uzunköprü,Edirne,2019,351.0,3559.9700000000003,574.69,61,496.35,317.1700000000001,51.56,35.63999999999999,0.4565729856844301,26,18.274516129032257,25.027419354838703,11.310555555555554,673.7900000000001,3915.13,0.5248650220017211,0.7632615471288019,0.3441900117476945,0.3471331989037046,0.5684578676199642,0.219437980502877,0.3513740316036881,0.5760144377182915,0.2209392409800563
1705,Uzunköprü,Edirne,2020,322.0,3752.715,543.2449999999999,51,439.13,192.16,71.26,68.47000000000001,0.3947775486507726,15,17.3441935483871,24.115161290322582,11.6778892733564,647.6200000000001,4062.52,0.6884272798763733,0.8109183553110539,0.3233606679922047,0.5011993942249804,0.6221867644786244,0.2045946207937242,0.4890375083468998,0.6696483404157362,0.1963847966377283
1705,Uzunköprü,Edirne,2021,448.0,3555.51,533.905,58,716.1500000000001,478.68,58.6,63.760000000000005,0.7116731875883521,9,17.102258064516132,23.206129032258065,10.520138888888887,695.1699999999998,3892.06,0.6182946346881325,0.7820117400507154,0.4646681136098162,0.4055638313638372,0.581370410922478,0.2908868923075052,0.455125430911623,0.6105793764526805,0.2834255756755262
1705,Uzunköprü,Edirne,2022,402.0,3445.385,551.33,50,520.54,379.2600000000001,25.99000000000001,44.26999999999998,0.4766016451223357,27,17.686774193548384,25.150645161290324,11.32576388888889,745.6100000000001,3999.72,0.4904337334709277,0.7631345896378595,0.3538659807907263,0.3044547024201454,0.5733350629921736,0.2219007675136815,0.323454240447647,0.5952918966673862,0.2228650191357815
1705,Uzunköprü,Edirne,2023,515.0,3837.175,506.35,55,403.3,173.08000000000004,46.510000000000005,34.35,0.3829600661653471,14,16.13741935483871,22.204838709677414,11.180208333333333,566.0899999999999,3829.06,0.5880217076875551,0.821288352891323,0.3905512070758326,0.3896794387201472,0.6346622068054771,0.2478421619479552,0.4038235419366496,0.6824500708457324,0.2447440575474422
1705,Uzunköprü,Edirne,2024,370.0,4160.43,523.115,50,445.5,290.63,42.85,8.760000000000002,0.3592233282674177,31,16.666774193548388,23.37258064516129,11.814636678200692,655.75,4102.01,0.6301253956741337,0.7661961708020352,0.2802469119508234,0.4374393505327724,0.584684974315789,0.1792523207356418,0.4406728987626973,0.6146667226370592,0.1920415464277195
1714,Vize,Kırklareli,2017,420.0,3148.73,495.2750000000001,53,501.9500000000001,309.87,36.3,40.42,0.4737397276031357,13,15.884838709677416,22.041612903225804,10.853333333333332,696.88,4022.21,0.3642579464577921,0.8070795314743558,0.5842691992772389,0.2356892741698192,0.6145303257520746,0.3949021898270617,0.1812549508840868,0.6467616300106291,0.3917797711715491
1714,Vize,Kırklareli,2018,381.0,3533.31,552.38,64,733.69,443.01,43.23,101.41,0.7323884217172224,2,17.62483870967742,23.457419354838706,10.250416666666668,674.3399999999999,3904.03,0.7006106185371377,0.7598061407553712,0.3230395706303118,0.4563841740824674,0.5571596497458993,0.2085886891698907,0.4449317997106609,0.5561756524212753,0.198704521965262
1714,Vize,Kırklareli,2019,380.0,3411.715,544.2700000000001,62,493.1,333.53,47.31,28.48,0.4871634342421104,17,17.419032258064515,23.805483870967738,10.54625,660.11,3843.55,0.5857304337200487,0.793905871044004,0.3251294806820052,0.4017906516252471,0.6101744089053555,0.2116665041923317,0.3772381421054108,0.609439227591956,0.2199536613333068
1714,Vize,Kırklareli,2020,430.0,3619.28,517.6100000000001,55,438.88,219.33,72.16000000000001,69.29,0.4099515856436161,11,16.596129032258066,22.99838709677419,11.056089965397923,655.2299999999999,4067.94,0.6779039977784042,0.8091676871468286,0.3944541401518637,0.4768965060786835,0.6106652931546543,0.2543294282929554,0.4588060281464882,0.6492279147446315,0.2588618436302099
1714,Vize,Kırklareli,2021,483.0,3464.57,515.01,59,610.76,385.26,49.08,63.22,0.6360625833387289,8,16.59741935483871,22.35935483870968,10.110833333333334,680.8100000000001,3826.01,0.6817567321997777,0.7951481946930302,0.6261847287398525,0.4568544277577315,0.5932475025925509,0.432404515034426,0.4945542275819439,0.6091913270595816,0.451469134443819
1714,Vize,Kırklareli,2022,438.0,3299.54,520.125,54,504.44,351.04999999999995,19.88,39.94,0.4929857421462745,16,16.562258064516133,23.70387096774193,10.63170138888889,762.4200000000001,3943.88,0.5294767824493349,0.7765693989923853,0.4123087750146457,0.3350319793130715,0.5862304726779445,0.2571025065984757,0.3254127793288269,0.6367211827564249,0.2503514318325845
1714,Vize,Kırklareli,2023,411.0,3699.885,479.74,55,360.76,143.29000000000002,36.52,26.11,0.3616234197946414,10,15.21774193548387,21.01806451612903,10.627256944444444,575.88,3779.36,0.5681988171173379,0.8321036693496547,0.6224921384448526,0.380413981782633,0.6428596729781257,0.4346695505862028,0.3592195455555976,0.6786210219463727,0.4332664824484726
1714,Vize,Kırklareli,2024,408.0,3976.645,487.195,53,492.25000000000006,337.78000000000003,39.5,7.590000000000001,0.4244331899557627,28,15.538387096774192,21.606129032258064,11.10878892733564,673.8800000000001,4062.81,0.606360773458393,0.8001563299744573,0.3405467900775915,0.4120831257779279,0.6182836835535052,0.2239980405126003,0.4000017434072779,0.6293315478869521,0.2320085352081314
1825,Marmaraereğlisi,Tekirdağ,2017,527.0,3502.355,511.735,66,610.3299999999999,426.84,32.51,50.89,0.7720347497586303,2,16.47032258064516,19.731612903225805,5.637638888888889,695.48,4103.98,0.487089720871712,0.8192216690921841,0.2955276260307135,0.3192704745900263,0.6236713577866163,0.1703930724342738,0.278524160668998,0.6632510884186044,0.1619088321980872
1825,Marmaraereğlisi,Tekirdağ,2018,366.0,3990.67,571.585,48,701.27,458.4,51.93,78.97,0.9055264455418672,0,18.286451612903225,21.42967741935484,5.563958333333334,613.8000000000001,3966.41,0.7965686514593648,0.778786126984587,0.260040301453033,0.5565771543665438,0.5673496702171689,0.1599472728635299,0.5668726742796046,0.593373692188473,0.1594245634421164
1825,Marmaraereğlisi,Tekirdağ,2019,509.0,3800.695,563.61,64,633.5,455.05000000000007,45.63,27.13,0.8416238906918437,0,18.15258064516129,21.291290322580643,5.306284722222222,683.9900000000001,3939.18,0.6312444903090272,0.7613541330053145,0.2662215193998071,0.4350296706347117,0.5633279856796128,0.1679658952655355,0.4430122146315234,0.596578409506303,0.1807942769618724
1825,Marmaraereğlisi,Tekirdağ,2020,407.0,4020.02,529.6800000000001,46,531.09,299.88,79.61,53.38,0.6622074603329454,0,17.105483870967745,20.382580645161287,5.589204152249135,689.65,4117.42,0.5868036445006575,0.786174688554651,0.3268128163828532,0.4017412993535329,0.5897743423835022,0.1943861547257328,0.3663639223199441,0.6341337174334327,0.1833371840211268
1825,Marmaraereğlisi,Tekirdağ,2021,589.0,3930.645,541.32,28,630.27,383.7000000000001,51.00000000000001,54.74,0.8268310718069383,0,17.409032258064517,20.60322580645161,5.246180555555556,730.35,4026.23,0.745284497141298,0.8247707925688392,0.4816526893319862,0.5183642878818288,0.6279023785973016,0.2897455286647603,0.5838683041378786,0.6561115834639687,0.3155897516598162
1825,Marmaraereğlisi,Tekirdağ,2022,461.0,3675.03,533.305,44,553.3199999999999,358.82,20.730000000000004,38.67,0.7020929294674734,0,17.026774193548388,21.03548387096773,5.563402777777778,777.8999999999999,4095.46,0.5798108162892142,0.8194464636769306,0.3369648523157373,0.3801234191705025,0.6428382600268232,0.2076477781661519,0.3679778871545628,0.6753893823378802,0.2003259513370689
1825,Marmaraereğlisi,Tekirdağ,2023,373.0,4007.980000000001,485.485,37,401.14,162.68,36.69000000000001,27.58,0.5438399715122758,0,15.550645161290324,18.651935483870968,5.457083333333333,575.6500000000001,3802.11,0.6144404516491975,0.7911617935305625,0.4158014805561521,0.4171289490097543,0.6154685988380088,0.2635514480688563,0.4088956107640941,0.596352842081205,0.2605107145473829
1825,Marmaraereğlisi,Tekirdağ,2024,431.0,4318.55,505.935,36,596.39,441.74,33.92999999999999,4.73,0.6909447154849507,3,16.253225806451614,19.44129032258064,5.706920415224913,689.61,4183.9,0.631676793048606,0.7955476142037442,0.2744677714148004,0.4344520010871273,0.6109562759667412,0.1718723033040009,0.4407871245188191,0.6413430931511555,0.1850325775380767
1988,Süloğlu,Edirne,2017,332.0,3272.91,530.49,46,483.79,257.82,47.9,57.77,0.4332781016967745,16,16.99,23.63225806451613,11.577569444444444,696.88,4022.21,0.4522588411882862,0.7221245512912142,0.3765654458247892,0.3016764230259933,0.5313739844033625,0.229478959186542,0.2596683830406024,0.5510671982277117,0.2214227807254752
1988,Süloğlu,Edirne,2018,331.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69,0.7224146068705211,12,18.41064516129032,24.698387096774194,10.704583333333334,674.3399999999999,3904.03,0.6859313114616336,0.6947759399649122,0.2670694986536577,0.4377570428860412,0.4962569921003983,0.165800686620235,0.4331570986408774,0.5001315739271353,0.1709244008991314
1988,Süloğlu,Edirne,2019,340.0,3559.9700000000003,574.69,61,496.35,317.1700000000001,51.56,35.63999999999999,0.4631700753380257,26,18.274516129032257,25.027419354838703,11.310555555555554,660.11,3843.55,0.4995846542547267,0.711041410373221,0.3929181559309498,0.3299046227176605,0.5253484456332783,0.2494148169908101,0.3150607846606685,0.5356966787178491,0.262728566901636
1988,Süloğlu,Edirne,2020,286.0,3752.715,543.2449999999999,51,439.13,192.16,71.26,68.47000000000001,0.3913352699399225,15,17.3441935483871,24.115161290322582,11.6778892733564,655.2299999999999,4067.94,0.676490214078594,0.7134350550720124,0.2852967934956619,0.4897508354724171,0.5335830324717806,0.1803030681855584,0.4787260343565355,0.5360572122356627,0.1667126645249002
1988,Süloğlu,Edirne,2021,433.0,3555.51,533.905,58,716.1500000000001,478.68,58.6,63.760000000000005,0.7228070521708525,9,17.102258064516132,23.206129032258065,10.520138888888887,680.8100000000001,3826.01,0.6524596834574999,0.7447667173038933,0.3762872292792419,0.4338884402167474,0.5439987517728317,0.2348253563045568,0.4801027132618367,0.5680173626423028,0.2286372985383591
1988,Süloğlu,Edirne,2022,394.0,3445.385,551.33,50,520.54,379.2600000000001,25.99000000000001,44.26999999999998,0.4785209278445113,27,17.686774193548384,25.150645161290324,11.32576388888889,762.4200000000001,3943.88,0.5196057745287771,0.6913637330294492,0.2979520814601292,0.3363863933404049,0.5114409015514664,0.187844388426163,0.3391874948555972,0.5181350979522794,0.1879853810309774
1988,Süloğlu,Edirne,2023,576.0,3837.175,506.35,55,403.3,173.08000000000004,46.510000000000005,34.35,0.3859542911772928,14,16.13741935483871,22.204838709677414,11.180208333333333,575.88,3779.36,0.5787938563053541,0.791276967178865,0.4013130213022587,0.3971052833694633,0.6011286821313422,0.2482250665261024,0.3915835209146179,0.6605300444498361,0.2676888538177012
1988,Süloğlu,Edirne,2024,419.0,4160.43,523.115,50,445.5,290.63,42.85,8.760000000000002,0.3591494330327114,31,16.666774193548388,23.37258064516129,11.814636678200692,673.8800000000001,4062.81,0.6107881025311231,0.7267373047801249,0.2564547320507148,0.4312924754829612,0.5489897039869944,0.1618738005456884,0.4236006642291912,0.5664893810886362,0.1786809202325857
2094,Ergene,Tekirdağ,2017,458.0,3148.73,495.2750000000001,53,501.9500000000001,309.87,36.3,40.42,0.4737397276031357,13,15.884838709677416,22.041612903225804,10.853333333333332,696.88,4022.21,0.4715545499678792,0.8374406741515669,0.4759237575068963,0.3043691268646993,0.6423622646913927,0.2994377597992745,0.273108041173727,0.6796060435040105,0.2848961829819919
2094,Ergene,Tekirdağ,2018,351.0,3533.31,552.38,64,733.69,443.01,43.23,101.41,0.7323884217172224,2,17.62483870967742,23.457419354838706,10.250416666666668,674.3399999999999,3904.03,0.7602508468892738,0.7841174503845639,0.2937825211956734,0.5084063522148821,0.5770908573243766,0.1866353056394477,0.4985826327632283,0.5902662986144384,0.1775770464003944
2094,Ergene,Tekirdağ,2019,456.0,3411.715,544.2700000000001,62,493.1,333.53,47.31,28.48,0.4871634342421104,17,17.419032258064515,23.805483870967738,10.54625,660.11,3843.55,0.661913801347039,0.7849132889256022,0.3228265426982943,0.4743352510367746,0.5959542165296837,0.2063910999363137,0.4604314449141501,0.5998472263770985,0.2159631485052202
2094,Ergene,Tekirdağ,2020,430.0,3619.28,517.6100000000001,55,438.88,219.33,72.16000000000001,69.29,0.4099515856436161,11,16.596129032258066,22.99838709677419,11.056089965397923,655.2299999999999,4067.94,0.6972690313833989,0.8207784646598518,0.3874953701152232,0.495823093850796,0.6264469137645772,0.233065108696998,0.4896709801310918,0.6939939469939822,0.2437884169951938
2094,Ergene,Tekirdağ,2021,545.0,3464.57,515.01,59,610.76,385.26,49.08,63.22,0.6360625833387289,8,16.59741935483871,22.35935483870968,10.110833333333334,680.8100000000001,3826.01,0.6941491543611411,0.8162484748974321,0.5518365134190177,0.4636263405202772,0.621165305224157,0.3640834182789514,0.5287022840424767,0.6372368505822623,0.3765286550732608
2094,Ergene,Tekirdağ,2022,438.0,3299.54,520.125,54,504.44,351.04999999999995,19.88,39.94,0.4929857421462745,16,16.562258064516133,23.70387096774193,10.63170138888889,762.4200000000001,3943.88,0.5370450641331682,0.8093209066837234,0.3693771664303726,0.3449505019712415,0.6248244378482732,0.2283195412543531,0.3325102659336399,0.6668509942259776,0.2122177747170874
2094,Ergene,Tekirdağ,2023,336.0,3699.885,479.74,55,360.76,143.29000000000002,36.52,26.11,0.3616234197946414,10,15.21774193548387,21.01806451612903,10.627256944444444,575.88,3779.36,0.5548611264681413,0.7927721483433656,0.4808016632432719,0.3742327718122963,0.6147171029879925,0.3210840733666555,0.3506914987901915,0.6050852236150014,0.2991490536371975
2094,Ergene,Tekirdağ,2024,371.0,3976.645,487.195,53,492.25000000000006,337.78000000000003,39.5,7.590000000000001,0.4244331899557627,28,15.538387096774192,21.606129032258064,11.10878892733564,673.8800000000001,4062.81,0.6279895734812577,0.7856259925873813,0.2845010946217136,0.4163080575229351,0.6051713932770022,0.1834155844277736,0.4248322355328471,0.6230239645103731,0.1916891138583727
2095,Kapaklı,Tekirdağ,2017,420.0,3235.2250000000004,483.16,68,602.17,407.97,34.87,43.46,0.733195593705806,4,15.481612903225804,19.640645161290323,7.397812499999999,673.3499999999999,3787.32,0.4875979734419367,0.8132652428923353,0.4634741233757833,0.3028123852493641,0.6073512354297604,0.2846077247446771,0.3163292135900565,0.6353435911341223,0.2736850194672377
2095,Kapaklı,Tekirdağ,2018,290.0,3691.445,553.215,57,754.47,484.52,43.900000000000006,91.09,0.944219242451788,0,17.60161290322581,21.6383870967742,7.191770833333332,587.6999999999999,3710.55,0.6607968842905564,0.7343900331589541,0.3681808541713968,0.4213330843497504,0.5175684722586644,0.2318146730114312,0.4302953619329119,0.5377435669193378,0.2272104728325416
2095,Kapaklı,Tekirdağ,2019,380.0,3533.1400000000003,537.73,70,602.3399999999999,420.3,45.89,31.91,0.7594270768468212,3,17.195483870967745,21.890645161290323,7.0010763888888885,653.04,3666.96,0.6400135426229666,0.7391060311737182,0.3354085879880635,0.4417567870532741,0.5385938458208449,0.2111662821014238,0.4682682794382294,0.5432786160419407,0.2172939248385349
2095,Kapaklı,Tekirdağ,2020,391.0,3752.65,503.47,52,512.21,291.21,75.82999999999998,57.650000000000006,0.6027197344743304,1,16.2,20.675806451612896,7.446262975778548,654.86,3874.39,0.6541359278944573,0.7976328337797383,0.3911557785485434,0.455370107401048,0.5990861358468711,0.2426967433567872,0.4602946473672464,0.6567583452729158,0.2481766309361563
2095,Kapaklı,Tekirdağ,2021,527.0,3643.27,516.915,42,650.78,403.28,48.96,65.54,0.8156656637291524,2,16.624838709677416,20.809354838709677,7.114513888888889,681.22,3707.88,0.6931925864237902,0.767313165384549,0.518436490561123,0.4623927372572042,0.5575593017532979,0.3271348201953541,0.5344887761948368,0.5848501796165047,0.3435419721513836
2095,Kapaklı,Tekirdağ,2022,398.0,3393.71,501.945,55,584.62,381.41,17.490000000000002,47.02,0.7204421570493217,1,15.900645161290322,20.910000000000004,7.197361111111111,761.58,3809.49,0.5289851955760541,0.76837389234693,0.389231084037985,0.3305767730400213,0.567618855131531,0.2415934356648435,0.3533722697432103,0.6193001987933302,0.2317179087423888
2095,Kapaklı,Tekirdağ,2023,358.0,3764.72,462.485,49,381.76,164.4,33.57,21.58,0.485962425171175,1,14.684838709677422,18.50032258064516,7.158333333333335,576.3999999999999,3629.44,0.5473910862037861,0.7953628058458251,0.528481526955178,0.3630074762132904,0.6038287498876745,0.3538675673826716,0.3702587106279854,0.649660902482192,0.3378779826557215
2095,Kapaklı,Tekirdağ,2024,371.0,4064.28,482.81,55,565.8199999999999,405.67,35.77,8.19,0.6264416083397577,8,15.438709677419356,19.517741935483876,7.605813148788927,676.01,3874.4,0.6406902270494366,0.7448024847280764,0.3106676804664466,0.4159172829574176,0.5484433553208584,0.2008722023630058,0.4516252460025821,0.5759636936890469,0.2063748422811889
2096,Süleymanpaşa,Tekirdağ,2017,458.0,3444.4750000000004,519.705,65,535.49,357.32000000000005,28.89,45.42999999999999,0.5367115783907817,10,16.690967741935488,21.734193548387097,8.684548611111111,695.48,4103.98,0.4781121126856961,0.8249020670708999,0.4917004326930737,0.3122757825299116,0.6249666088817287,0.3157516550603194,0.2700971637623525,0.6941151385582535,0.3284747572997844
2096,Süleymanpaşa,Tekirdağ,2018,336.0,3889.63,576.5649999999999,54,693.3799999999999,450.12,38.52,83.98,0.7260330088654526,2,18.40322580645161,23.19,8.399687499999999,613.8000000000001,3966.41,0.7344309230883349,0.7806467597981729,0.2680146648528153,0.4937587764847955,0.5759010494071399,0.1690988639912558,0.4705908660155352,0.6179631796608759,0.1674970356815352
2096,Süleymanpaşa,Tekirdağ,2019,433.0,3695.905,566.9650000000001,66,537.84,379.59,40.370000000000005,21.8,0.5655724501213801,14,18.18129032258064,23.116774193548384,8.343715277777777,683.9900000000001,3939.18,0.6223715411966331,0.7967861392486651,0.377127131290084,0.4282562176806468,0.6019335441677113,0.2377636077445432,0.4388167127820745,0.6411340961054146,0.2595562606762189
2096,Süleymanpaşa,Tekirdağ,2020,375.0,3929.29,540.555,50,461.77,224.69,84.86999999999999,60.78,0.4610703092740688,6,17.358387096774194,22.42354838709677,8.739307958477507,689.65,4117.42,0.6600978521596564,0.8295857743037774,0.3489153078512225,0.4626659304884519,0.638963328313083,0.2111872426168458,0.4462405306517351,0.7198702156237532,0.2178561797777291
2096,Süleymanpaşa,Tekirdağ,2021,554.0,3818.0,544.74,39,644.16,399.12,69.66,56.11,0.6844184950645856,8,17.46903225806452,22.21129032258065,8.008993055555555,730.35,4026.23,0.6915170555675434,0.8255439035777311,0.6567716292839398,0.4589698944169905,0.6249501963881784,0.4408249618628543,0.5252087800486109,0.6665588735856087,0.4739141180265666
2096,Süleymanpaşa,Tekirdağ,2022,438.0,3608.46,550.65,50,487.48,339.54,19.1,32.1,0.4914189203298519,10,17.546774193548384,23.60354838709678,8.661701388888888,777.8999999999999,4095.46,0.5635584007644742,0.8196426374124973,0.3545053553493626,0.3617653313219121,0.6433926483461455,0.2201433831978338,0.351717310844796,0.6655813873786206,0.2179930394239609
2096,Süleymanpaşa,Tekirdağ,2023,355.0,3967.485,497.89,47,361.31,143.14,35.46,27.91,0.3881756183044367,6,15.881612903225806,20.64645161290322,8.55875,575.6500000000001,3802.11,0.6080933949206518,0.8332630573774722,0.4919373415236209,0.4059202700339348,0.6581434716191442,0.33407982825798,0.386880752802254,0.6980450162717108,0.3408878917539611
2096,Süleymanpaşa,Tekirdağ,2024,460.0,4276.360000000001,512.235,48,542.39,395.52,31.230000000000008,4.199999999999999,0.4986182955821726,24,16.412903225806453,21.41258064516129,8.750588235294117,689.61,4183.9,0.6247507766806029,0.8139308717703102,0.2924741969063011,0.4109488835152451,0.6323596609796642,0.1873309861151123,0.419729675985955,0.6552265532401873,0.2086499662871621
