ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,NDVI_peak_mean,NDVI_harvest_mean,NDRE_greenup_mean,NDRE_peak_mean,NDRE_harvest_mean,EVI_greenup_mean,EVI_peak_mean,EVI_harvest_mean,clay_0_30_mean,sand_0_30_mean,silt_0_30_mean,phh2o_0_30_mean,soc_0_30_mean,cec_0_30_mean,bdod_0_30_mean,nitrogen_0_30_mean,cfvo_0_30_mean,awc_0_30
1307,Enez,Edirne,2018,276.0,2664.84,573.1500000000001,0,198.28,,56.56,0.17,0.1943268895427443,0,26.562903225806448,29.557741935483868,6.832240437158468,798.4799999999999,4150.03,0.3725134560710235,0.7629654653482083,0.5712413298054065,0.1840967242736887,0.5485179233007356,0.3602405522656092,0.2253004559775141,0.634763457072677,0.4637519378888288,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2019,282.0,2557.26,542.53,0,175.67000000000002,,35.38,11.73,0.1680550582871994,10,25.52612903225806,29.41354838709677,6.953442622950819,824.9899999999999,4212.64,0.4334920618492316,0.7507246716178279,0.5020153609479706,0.233944798694826,0.5310413461212888,0.3066479281224788,0.2764513623898683,0.6304616894514754,0.3868028531806834,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2020,292.0,2505.085,556.035,0,177.70999999999998,,2.72,5.619999999999998,0.1659613397629723,15,25.85967741935484,30.2858064516129,7.215573770491804,878.3400000000001,4285.5,0.4039096980696186,0.7842702960390407,0.639216191079799,0.1913072675481046,0.564388105286668,0.4007285349518819,0.2335055252448722,0.6309494772313363,0.5233363911747767,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2021,202.0,2523.885,591.835,0,202.38,,6.430000000000001,6.0,0.1999666781704514,19,27.08096774193549,31.023870967741928,6.549125683060111,852.5899999999999,4231.27,0.3662913549881689,0.7643164782370511,0.5386530796828559,0.1737042978398816,0.5508924140041722,0.3242814988161967,0.2163112996405565,0.6221023844433349,0.4117482512933244,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2022,195.0,2538.4350000000004,552.26,0,192.88,,20.98,78.08,0.1820536449611694,8,25.737419354838707,30.04290322580645,7.119071038251366,846.59,4259.530000000001,0.4606404564087851,0.7311976842756729,0.5315617076050075,0.2473227199845341,0.5149930334165267,0.3274984660249359,0.2756726300740809,0.5718925278450253,0.4057226771167996,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2023,157.0,2548.4450000000006,604.4449999999999,0,149.02,,10.38,1.16,0.1502411724007007,19,27.56032258064516,31.494516129032256,6.963333333333333,852.4700000000001,3944.62,0.2663292214713115,0.7588314859932002,0.6315899690022335,0.0933289022158025,0.5389685111858795,0.3868159141938496,0.1463911385518573,0.5842839309563974,0.5057424979425618,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1307,Enez,Edirne,2024,130.0,2806.3099999999995,626.4150000000001,0,127.25,,4.85,3.9,0.1143037994467491,28,28.236451612903227,32.32741935483871,7.255628415300545,821.7900000000001,4235.79,0.4215158549002447,0.8199931296812926,0.6233603473226256,0.1907991787255074,0.5853105839536964,0.3505410152395346,0.2314771819496206,0.6634144826867154,0.4592397911506539,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
1385,Havsa,Edirne,2017,259.0,2428.81,553.2599999999999,0,273.97,,59.83,12.01,0.1938683738695647,39,25.58129032258065,33.62580645161291,14.356775956284151,775.2200000000001,4016.24,0.5465807211877894,0.6640961488329745,0.4185395851216343,0.3471130955179903,0.4599708876038535,0.2713847498050049,0.4159900862836221,0.5100888116955773,0.2977390834135791,34.77493331043288,27.729424510283444,37.495479157883096,7.072161291254849,16.54083219798772,23.60046633999993,1.384796447040716,16.40839381533852,10.922846045381643,0.1438636327581214
1385,Havsa,Edirne,2018,233.0,2519.59,541.5949999999999,0,258.65,,79.18,1.89,0.1942220122962503,42,25.350000000000005,31.60258064516129,13.068852459016396,733.86,4012.95,0.4033217072114076,0.6471218592003513,0.3758909168134289,0.2599018165383647,0.4369963632346562,0.2392349535247643,0.2915246057868831,0.4928507544257344,0.2566440950954531,34.77493331043288,27.729424510283444,37.495479157883096,7.072161291254849,16.54083219798772,23.60046633999993,1.384796447040716,16.40839381533852,10.922846045381643,0.1438636327581214
1385,Havsa,Edirne,2019,212.0,2482.7200000000003,544.5500000000001,0,230.70000000000005,,45.38,31.68,0.1655486325851696,44,25.515483870967746,33.28645161290322,14.009344262295082,756.7299999999999,3987.36,0.5116339212364818,0.6819295762371426,0.3979372216499701,0.3343560186118413,0.4827583268549193,0.2521655636912224,0.3801125940941057,0.5304172189245493,0.2848578043970562,34.77493331043288,27.729424510283444,37.495479157883096,7.072161291254849,16.54083219798772,23.60046633999993,1.384796447040716,16.40839381533852,10.922846045381643,0.1438636327581214
