ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1307,Enez,Edirne,2021,448.0,4275.63,570.73,22,839.55,588.8799999999999,89.39000000000001,55.63,1.065137160148327,6,18.33419354838709,21.334838709677417,4.995902777777777,752.45,4190.56
1307,Enez,Edirne,2022,398.0,4049.51,578.1250000000001,36,542.1199999999999,411.94999999999993,14.73,31.43,0.633042009799041,1,18.57,22.45290322580645,5.769236111111111,778.39,4231.91
1307,Enez,Edirne,2023,506.0,4333.57,530.41,23,428.89,225.14,30.13,35.4,0.5365961556494224,2,17.095483870967744,20.256451612903227,5.502083333333333,588.3899999999999,3994.44
1307,Enez,Edirne,2024,386.0,4716.01,550.12,28,529.75,416.85,22.51,1.01,0.570023764359652,16,17.7558064516129,21.06774193548388,5.6932179930795845,701.1700000000001,4311.64
1385,Havsa,Edirne,2017,390.0,3272.91,530.49,46,483.79,257.82,47.9,57.77,0.4355231501023008,16,16.99,23.63225806451613,11.577569444444444,684.0300000000001,4037.23
1385,Havsa,Edirne,2018,368.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69,0.7175191773224854,12,18.41064516129032,24.698387096774194,10.704583333333334,701.0600000000002,3943.71
1385,Havsa,Edirne,2019,411.0,3559.9700000000003,574.69,61,496.35,317.1700000000001,51.56,35.63999999999999,0.4565729856844301,26,18.274516129032257,25.027419354838703,11.310555555555554,673.7900000000001,3915.13
1385,Havsa,Edirne,2020,343.0,3752.715,543.2449999999999,51,439.13,192.16,71.26,68.47000000000001,0.3947775486507726,15,17.3441935483871,24.115161290322582,11.6778892733564,647.6200000000001,4062.52
1385,Havsa,Edirne,2021,431.0,3555.51,533.905,58,716.1500000000001,478.68,58.6,63.760000000000005,0.7116731875883521,9,17.102258064516132,23.206129032258065,10.520138888888887,695.1699999999998,3892.06
1385,Havsa,Edirne,2022,388.0,3445.385,551.33,50,520.54,379.2600000000001,25.99000000000001,44.26999999999998,0.4766016451223357,27,17.686774193548384,25.150645161290324,11.32576388888889,745.6100000000001,3999.72
1385,Havsa,Edirne,2023,533.0,3837.175,506.35,55,403.3,173.08000000000004,46.510000000000005,34.35,0.3829600661653471,14,16.13741935483871,22.204838709677414,11.180208333333333,566.0899999999999,3829.06
1385,Havsa,Edirne,2024,396.0,4160.43,523.115,50,445.5,290.63,42.85,8.760000000000002,0.3592233282674177,31,16.666774193548388,23.37258064516129,11.814636678200692,655.75,4102.01
1388,Hayrabolu,Tekirdağ,2017,458.0,3336.135,530.66,50,462.66,274.64,42.21000000000001,49.260000000000005,0.4140177154298683,18,16.972580645161294,23.67806451612904,11.40204861111111,696.88,4022.21
1388,Hayrabolu,Tekirdağ,2018,343.0,3736.39,577.965,51,693.7800000000001,441.84,31.62,86.67,0.6544918498176208,11,18.409032258064517,24.60290322580645,10.678993055555557,674.3399999999999,3904.03
1388,Hayrabolu,Tekirdağ,2019,456.0,3566.6900000000005,565.145,61,528.49,348.80999999999995,39.290000000000006,35.23,0.503401046681078,23,18.003225806451614,24.453225806451613,10.869930555555555,660.11,3843.55
1388,Hayrabolu,Tekirdağ,2020,394.0,3771.025,539.81,46,447.02,224.56,65.90999999999998,49.06,0.4031937646342962,16,17.22967741935484,23.79387096774193,11.29453287197232,655.2299999999999,4067.94
1388,Hayrabolu,Tekirdağ,2021,483.0,3615.84,537.045,52,844.54,586.98,87.1,66.47,0.8603168223957617,9,17.15806451612903,23.12225806451613,10.218368055555556,680.8100000000001,3826.01
1388,Hayrabolu,Tekirdağ,2022,406.0,3492.255,552.96,48,536.6600000000001,397.42,22.9,41.01,0.4985783109599084,27,17.649032258064512,25.07967741935484,11.074027777777776,762.4200000000001,3943.88
1388,Hayrabolu,Tekirdağ,2023,344.0,3853.62,501.69000000000005,51,402.8,191.01,39.33,35.690000000000005,0.3897403593784167,13,15.982903225806451,21.903548387096773,10.939965277777778,575.88,3779.36
1388,Hayrabolu,Tekirdağ,2024,386.0,4213.055,521.84,44,477.18,352.87,29.52,3.79,0.390401081283397,29,16.66032258064516,23.3483870967742,11.34871972318339,673.8800000000001,4062.81
1412,İpsala,Edirne,2017,345.0,3523.275,559.8449999999999,58,448.77,262.08,43.07000000000001,48.38,0.3895179443527228,18,17.89064516129032,24.09129032258065,10.441388888888888,710.1300000000002,4264.71
1412,İpsala,Edirne,2018,345.0,3931.005,609.7049999999999,53,689.11,434.96,30.710000000000004,89.78999999999999,0.6292017694806169,16,19.50258064516129,25.34548387096774,9.6634375,686.61,4162.33
1412,İpsala,Edirne,2019,383.0,3761.485,588.9049999999999,61,531.57,348.48,38.67,37.610000000000014,0.4865528510392606,24,18.717741935483875,24.72,9.910381944444444,709.0600000000001,4098.429999999999
1412,İpsala,Edirne,2020,432.0,3953.715,563.4350000000001,50,461.35,236.51,63.40999999999999,49.96,0.4082610951007659,15,17.976129032258065,23.973548387096773,10.223771626297578,708.0,4263.72
1412,İpsala,Edirne,2021,529.0,3814.98,561.755,44,858.53,602.4,86.47999999999999,66.69999999999999,0.8191838226323328,9,17.941290322580645,23.50064516129032,9.2275,752.45,4190.56
1412,İpsala,Edirne,2022,438.0,3695.17,588.595,52,550.11,409.68,22.85,43.48,0.4880126108459647,28,18.876451612903224,25.89612903225807,10.1096875,778.39,4231.91
1412,İpsala,Edirne,2023,576.0,4035.27,532.8149999999999,50,417.05,208.13,39.03999999999999,36.14,0.3926753951407357,13,17.042580645161287,22.671612903225807,9.9821875,588.3899999999999,3994.44
