ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,EVI_greenup_mean,EVI2_greenup_mean,NDRE_greenup_mean,CIre_greenup_mean,NDWI_greenup_mean,GNDVI_greenup_mean,OSAVI_greenup_mean,NDVI_peak_mean,EVI_peak_mean,EVI2_peak_mean,NDRE_peak_mean,CIre_peak_mean,NDWI_peak_mean,GNDVI_peak_mean,OSAVI_peak_mean,NDVI_harvest_mean,EVI_harvest_mean,EVI2_harvest_mean,NDRE_harvest_mean,CIre_harvest_mean,NDWI_harvest_mean,GNDVI_harvest_mean,OSAVI_harvest_mean
1250,Çerkezköy,Tekirdağ,2019,250.0,2236.675,486.3850000000001,0,234.3,,58.97,33.04,0.2355686366684858,3,23.52645161290323,28.098064516129035,8.29224043715847,743.0199999999999,3865.42,0.4143430288855564,0.3084836563680668,0.2830297103350552,0.2680528246434858,0.7888668845768356,-0.0094425087588616,0.4756809555738663,0.3011573136004851,0.3769345100041094,0.2659453166225289,0.2484037882622198,0.2349574338769579,0.6104032426380824,-0.070628515390032,0.4467317578964143,0.2719151928638103,0.2375445241721482,0.1552812761914653,0.1434558803187599,0.139745243207718,0.2861069757048758,-0.159651368032034,0.3481821741977718,0.164985034546051
1250,Çerkezköy,Tekirdağ,2020,245.0,2211.53,497.5299999999999,0,202.31,,4.930000000000001,9.72,0.1978728792012617,2,23.88677419354839,28.284838709677423,8.529617486338799,803.9700000000001,3954.750000000001,0.5027140566383564,0.3861726182794087,0.3462000098133335,0.3257711641788891,1.07511363639818,0.0784816162120062,0.514575356266012,0.3635383532910311,0.3467825093552763,0.2457809974948469,0.2311733229480607,0.2155082653919178,0.5194300577358706,-0.0653480076506401,0.4323879053282949,0.2519180987948355,0.2175073139042582,0.1456452122549405,0.1346305330638039,0.1288908478535712,0.2588156531922829,-0.1793519606022572,0.3388169812695252,0.1544459514835044
1250,Çerkezköy,Tekirdağ,2021,220.0,2187.8100000000004,536.8900000000001,0,222.63,,17.92,13.039999999999996,0.2250211585791207,16,25.12967741935484,29.785806451612903,8.39415300546448,772.84,3821.6,0.4764062689258606,0.3207280309441689,0.3035847912742445,0.294128026798686,1.0648990043741546,0.0754040073387105,0.5132470056313655,0.3280046203357618,0.3143792238429387,0.2208488776197346,0.211209489666327,0.1960832073597439,0.4712338427472078,-0.0987865092272069,0.4211135347682954,0.2302503107885888,0.225464401142885,0.14977872694165,0.1392329041394011,0.137138078352051,0.2664800728384935,-0.1739832730212988,0.3526975279169316,0.159323444419913
1250,Çerkezköy,Tekirdağ,2022,163.0,2219.985,493.715,0,250.24,,46.67,45.26,0.2428148439383689,3,23.731612903225805,28.196451612903232,8.666721311475408,826.1899999999999,3973.69,0.4037352327841161,0.2772281722482834,0.2659019976680649,0.253111045477054,0.6711320675371256,-0.0105774481131645,0.4791393303135633,0.2897150681048715,0.3321256754538058,0.2460150181649163,0.2290097647974936,0.2128909166126859,0.5624855647522715,-0.0645642047853316,0.4249693219960709,0.2449341878165176,0.355537556092289,0.2494356057210992,0.2290008431912668,0.2302575153951588,0.5767266765859718,-0.0802184631487715,0.4275170631484978,0.2539078730578558
1250,Çerkezköy,Tekirdağ,2023,105.0,2286.835,554.205,0,206.85,,12.63,7.15,0.2119627564773014,17,25.791612903225808,31.065483870967743,8.205956284153006,809.2,3725.74,0.4971295521823579,0.3410594995112158,0.3281478916225295,0.3294741350965785,1.04127416271677,0.0972425934512254,0.5367988025938961,0.3535868827278161,0.2536818722418356,0.1776414560968114,0.170188773772183,0.1546514390766296,0.3470750595909775,-0.1334431486346975,0.3801692409044441,0.1863738841318657,0.1993277867220079,0.1373365338802363,0.1290046880938517,0.1191675562979573,0.2182926261140926,-0.169649575595121,0.3379370279222917,0.1444267031890529
1250,Çerkezköy,Tekirdağ,2024,140.0,2496.9,574.9400000000002,0,172.32,,17.54,7.75,0.1610404928307287,14,26.32258064516129,30.92419354838709,8.491147540983608,774.4100000000002,3954.74,0.3342819208347025,0.2370833813455241,0.2255760384130074,0.2158861303726796,0.504253859574623,-0.0371638321411214,0.4422191014350413,0.2444051107670884,0.2437907922807094,0.1796322429127214,0.1683175497944231,0.1451792638765759,0.3180293033295101,-0.1282512799295569,0.3685033887840089,0.1813700362231221,0.2215875582118733,0.140215356804125,0.127331677443461,0.1313844072890946,0.278297740808439,-0.1954591670061877,0.3286382313443285,0.1514922058926597
1258,Çorlu,Tekirdağ,2017,234.0,2367.565,537.8,0,234.37,,44.31,17.209999999999997,0.1910669321269303,25,25.10129032258065,31.197741935483872,10.87431693989071,802.7799999999997,4059.79,0.5056288363904053,0.357002486755142,0.342276746039747,0.3159302529497838,1.0956982505207664,0.1046617037152436,0.542267902407867,0.3564144917267232,0.3758756026345841,0.2688379156658738,0.2550229800453881,0.2314769608235407,0.6235274271582919,-0.0281878780233873,0.4387175054374587,0.2731951810371014,0.2356548278563661,0.1548301577972629,0.1453623708358821,0.1464809000748202,0.2913092590533215,-0.1565492498289805,0.3585311404717995,0.1665991460634144
1258,Çorlu,Tekirdağ,2018,220.0,2524.53,557.21,0,272.72,,79.53,1.01,0.2364984417699735,15,25.91161290322581,30.81548387096775,9.810601092896176,740.6800000000001,4002.06,0.3218718772444642,0.2177880751972006,0.1999027275124283,0.2044285316556768,0.499174098101235,-0.0710402273377004,0.4125474230305304,0.2261811349702351,0.3800334162949748,0.2567664018234511,0.2386848250359799,0.235177675199605,0.6664034497654711,-0.0546847991645974,0.4268612335572089,0.2649697537564839,0.243057601955541,0.1378742105070359,0.1287481822983739,0.148194097660529,0.3108194025473721,-0.1706469650816308,0.3468848712342924,0.1588779771285388
1258,Çorlu,Tekirdağ,2019,235.0,2419.735,520.565,0,172.78,,31.85,19.75,0.1463891883627011,22,24.761612903225803,30.46806451612904,10.292950819672132,764.9699999999999,3977.57,0.3632052501213549,0.2607181578607307,0.2435446753948764,0.240123155616519,0.6983083499935555,-0.0109805247934116,0.4588889572053573,0.2618242525083577,0.2693211375833614,0.1806547332156964,0.1696253330110057,0.1604580600638258,0.3624526295457407,-0.1349796565982156,0.3755555891951935,0.1917113638189761,0.1724494404674242,0.1130224697640939,0.1032129986229217,0.0996924911390956,0.1889825521603185,-0.1697052559644252,0.2881855051168418,0.1191714676532609
1258,Çorlu,Tekirdağ,2020,267.0,2400.71,535.4399999999999,0,219.83,,7.03,10.909999999999998,0.1790530606936657,24,25.127096774193557,31.142258064516124,10.639562841530056,860.68,4106.630000000001,0.4584776318037192,0.3152361431633196,0.2938576113612698,0.2891853321291874,0.9356755605458786,0.0448986822881697,0.5050822281148175,0.3195457358804673,0.288235243986926,0.1928702343107945,0.1830609134477842,0.1751480348513021,0.4011551280443021,-0.1126512887640264,0.3919687758471173,0.2050832385133986,0.1720673076159428,0.1125368324418676,0.1040429079601519,0.098572820392668,0.185774152331872,-0.1999060644131587,0.2991169507936393,0.1212021475539995
