ilce_id,ilce,il,year,crop,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1385,Havsa,Edirne,2008,bugday,398.0,3434.5150000000003,541.045,63,452.59000000000003,322.27000000000004,26.43,39.209999999999994,0.41336758231235216,20,17.49225806451613,24.314838709677424,10.73038062283737,734.6199999999999,3944.12
1385,Havsa,Edirne,2009,bugday,350.0,3496.0499999999997,570.7500000000001,50,409.39,235.28,23.58,18.5,0.37598735792314864,22,18.240645161290324,25.288387096774198,11.190104166666666,730.5,3946.1000000000004
1385,Havsa,Edirne,2010,bugday,400.0,3410.175,546.365,48,829.0000000000001,555.19,26.780000000000005,71.56,0.8810097261894053,12,17.63967741935484,23.79677419354838,10.323506944444444,715.4800000000001,3696.1699999999996
1385,Havsa,Edirne,2011,bugday,283.0,3323.385,510.345,36,525.15,331.51,28.71,68.39999999999999,0.5381137214071721,12,16.49064516129032,22.68,10.498541666666666,673.0800000000002,3748.6800000000003
1385,Havsa,Edirne,2012,bugday,448.0,3282.9849999999997,562.53,70,501.64000000000004,343.05999999999995,88.09,3.69,0.4408386105805575,25,18.034193548387098,24.098387096774193,11.228166089965399,621.7599999999999,4080.9599999999996
1385,Havsa,Edirne,2013,bugday,381.0,3673.025,604.975,51,608.44,444.13,8.86,70.62,0.5574480378340939,18,19.369032258064514,26.12129032258065,10.660694444444443,771.1700000000001,3942.9700000000003
1385,Havsa,Edirne,2014,bugday,455.0,3599.5449999999996,541.72,61,483.57000000000005,163.81000000000003,80.24,109.8,0.4776915569873006,8,17.49806451612903,23.233870967741936,10.904722222222224,662.9599999999999,3818.6000000000004
1385,Havsa,Edirne,2015,bugday,375.0,3292.585,564.465,59,669.39,446.65999999999997,22.220000000000002,63.5,0.700185916319354,5,18.105806451612903,24.404193548387095,10.11263888888889,731.0300000000001,3744.59
1385,Havsa,Edirne,2016,bugday,386.0,3756.54,518.965,54,556.3299999999999,350.76,63.26,23.0,0.5054599672624625,20,16.607741935483872,22.417419354838703,11.116297577854672,639.75,4037.9
1385,Havsa,Edirne,2017,bugday,390.0,3272.91,530.49,46,483.78999999999996,257.82,47.9,57.769999999999996,0.4355231501023008,16,16.99,23.632258064516126,11.577569444444443,684.0300000000001,4037.23
1385,Havsa,Edirne,2018,bugday,368.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69000000000001,0.7175191773224854,12,18.41064516129032,24.698387096774194,10.704583333333334,701.0600000000002,3943.71
1385,Havsa,Edirne,2019,bugday,411.0,3559.9700000000003,574.69,61,496.35,317.1700000000001,51.559999999999995,35.63999999999999,0.4565729856844301,26,18.274516129032257,25.027419354838706,11.310555555555554,673.7900000000001,3915.1299999999997
1385,Havsa,Edirne,2020,bugday,343.0,3752.7149999999997,543.2449999999999,51,439.13,192.16,71.26,68.47000000000001,0.3947775486507726,15,17.3441935483871,24.115161290322586,11.677889273356401,647.6200000000001,4062.5200000000004
1385,Havsa,Edirne,2021,bugday,431.0,3555.51,533.905,58,716.1500000000001,478.68,58.6,63.760000000000005,0.7116731875883521,9,17.102258064516132,23.206129032258065,10.520138888888889,695.1699999999998,3892.0600000000004
1385,Havsa,Edirne,2022,bugday,388.0,3445.385,551.33,50,520.54,379.26000000000005,25.990000000000006,44.26999999999998,0.47660164512233577,27,17.686774193548384,25.150645161290324,11.32576388888889,745.6100000000001,3999.7200000000003
1385,Havsa,Edirne,2023,bugday,533.0,3837.175,506.35,55,403.3,173.08000000000004,46.510000000000005,34.35,0.38296006616534717,14,16.13741935483871,22.204838709677418,11.180208333333333,566.0899999999999,3829.0600000000004
1385,Havsa,Edirne,2024,bugday,396.0,4160.43,523.115,50,445.49999999999994,290.63,42.85,8.760000000000002,0.35922332826741776,31,16.666774193548388,23.37258064516129,11.814636678200692,655.75,4102.01
1385,Havsa,Edirne,2025,bugday,324.0,3745.26,556.6,68,349.28999999999996,202.5,58.28000000000001,5.659999999999999,0.27894015520082993,27,17.771290322580644,24.93290322580646,12.280868055555556,688.72,4230.620000000001
1388,Hayrabolu,Tekirdağ,2004,aycicegi_yaglik,167.0,2227.56,513.8599999999999,0,196.73000000000002,,18.19,37.17,0.1538197966229995,32,24.46677419354839,32.31096774193548,13.412295081967212,811.5,3913.5899999999997
1388,Hayrabolu,Tekirdağ,2005,aycicegi_yaglik,201.0,2369.67,560.8249999999999,0,190.32,,36.73,15.969999999999999,0.147535724683399,47,25.839032258064517,33.29387096774193,13.19792349726776,771.1199999999999,3869.6200000000003
1388,Hayrabolu,Tekirdağ,2006,aycicegi_yaglik,229.0,2310.61,511.99500000000006,0,213.27,,15.24,10.11,0.15956643022647335,42,24.408387096774188,31.85161290322581,13.163989071038253,793.3299999999999,3987.07
1388,Hayrabolu,Tekirdağ,2007,aycicegi_yaglik,119.0,2581.185,604.205,0,132.51,,0.09,9.3,0.08630331192888603,52,27.476129032258065,36.107741935483865,14.964754098360654,870.1200000000001,4190.389999999999
1388,Hayrabolu,Tekirdağ,2008,aycicegi_yaglik,186.0,2441.6549999999997,560.365,0,141.99,,12.879999999999997,8.12,0.1006413090336467,46,25.97193548387097,33.87354838709677,13.687814207650273,832.6800000000001,4015.2800000000007
1388,Hayrabolu,Tekirdağ,2009,aycicegi_yaglik,187.0,2345.7200000000003,566.8749999999999,0,198.57000000000002,,44.56999999999999,3.7699999999999996,0.1425381817413577,40,26.283870967741933,33.46258064516129,13.780437158469944,784.03,4084.36
1388,Hayrabolu,Tekirdağ,2010,aycicegi_yaglik,194.0,2451.7,539.5500000000001,0,228.16999999999996,,57.6,0.59,0.17579366463623064,48,25.267419354838715,32.00838709677419,13.053333333333335,722.4999999999998,3898.2200000000003
1388,Hayrabolu,Tekirdağ,2011,aycicegi_yaglik,182.0,2271.1050000000005,573.0349999999999,0,277.36,,10.049999999999999,12.469999999999999,0.20782118636118171,47,26.367419354838706,34.02096774193548,13.376721311475407,818.9300000000002,3958.1800000000007
1388,Hayrabolu,Tekirdağ,2012,aycicegi_yaglik,175.0,2678.6299999999997,649.3250000000002,0,155.01000000000002,,2.8600000000000003,9.97,0.10132149425409728,53,28.765161290322585,37.157419354838716,14.40775956284153,841.9599999999998,4212.359999999999
1388,Hayrabolu,Tekirdağ,2013,aycicegi_yaglik,241.0,2476.615,548.9050000000001,0,103.13999999999999,,3.6399999999999997,0.11,0.07276597659509901,49,25.655483870967743,33.36774193548387,13.589781420765028,803.5100000000001,4128.34
1388,Hayrabolu,Tekirdağ,2014,aycicegi_yaglik,231.0,2344.845,539.2650000000001,0,393.64,,48.49,52.260000000000005,0.31672301339764247,44,25.25225806451613,32.53677419354839,12.797213114754095,780.4300000000002,3760.33
1388,Hayrabolu,Tekirdağ,2015,aycicegi_yaglik,194.0,2416.5499999999997,565.865,0,236.23,,5.529999999999999,10.14,0.17398128799045165,50,25.99451612903226,34.39677419354839,13.438142076502734,851.7500000000001,4017.7899999999995
1388,Hayrabolu,Tekirdağ,2016,aycicegi_yaglik,208.0,2558.0449999999996,587.21,0,129.24999999999997,,6.03,1.4000000000000001,0.0919682996261041,52,26.753225806451617,34.71258064516129,13.694262295081968,831.27,4045.44
1388,Hayrabolu,Tekirdağ,2017,aycicegi_yaglik,239.0,2441.805,560.5649999999999,0,221.77,,43.46,10.46,0.15504236281751765,39,25.76838709677419,33.88483870967742,14.358688524590166,802.7799999999997,4059.7899999999995
1388,Hayrabolu,Tekirdağ,2018,aycicegi_yaglik,250.0,2545.095,557.055,0,226.76999999999998,,69.7,0.32999999999999996,0.1698464814518727,46,25.848064516129032,32.31935483870968,13.023989071038253,740.6800000000001,4002.0599999999995
1388,Hayrabolu,Tekirdağ,2019,aycicegi_yaglik,270.0,2469.15,538.27,0,200.81000000000003,,38.11000000000001,19.32,0.1454960574872206,46,25.375161290322584,33.07322580645161,13.799508196721309,764.9699999999999,3977.57
1388,Hayrabolu,Tekirdağ,2020,aycicegi_yaglik,233.0,2460.79,568.9150000000001,0,200.92999999999998,,2.39,7.19,0.14075851066555264,54,26.134516129032257,34.33,14.056284153005466,860.68,4106.630000000001
1388,Hayrabolu,Tekirdağ,2021,aycicegi_yaglik,230.0,2390.5150000000003,592.72,0,225.49999999999997,,9.850000000000001,9.75,0.17178593662355848,56,26.89838709677419,34.90161290322581,13.141475409836065,819.3400000000001,3896.35
1388,Hayrabolu,Tekirdağ,2022,aycicegi_yaglik,193.0,2479.795,567.7499999999999,0,212.62,,16.509999999999998,65.92999999999999,0.1517249867373177,48,26.16741935483871,34.218709677419355,13.788688524590164,833.4399999999999,4065.29
1388,Hayrabolu,Tekirdağ,2023,aycicegi_yaglik,113.0,2544.955,626.855,0,178.61,,15.979999999999999,4.839999999999999,0.13214838540509885,57,28.177419354838708,36.34838709677419,13.451639344262295,833.3900000000002,3850.9900000000002
1388,Hayrabolu,Tekirdağ,2024,aycicegi_yaglik,181.0,2784.83,652.2099999999999,0,149.42,,9.589999999999998,6.890000000000001,0.09960706444367942,58,28.842903225806456,36.8158064516129,14.086120218579236,805.9199999999998,4080.6799999999994
1388,Hayrabolu,Tekirdağ,2025,aycicegi_yaglik,132.0,2669.325,662.815,0,118.33,,2.11,10.45,0.07718928052574107,57,29.187419354838713,37.766774193548386,14.773661202185792,841.8700000000001,4157.780000000001
1388,Hayrabolu,Tekirdağ,2004,bugday,484.0,2366.875,494.665,17,322.69000000000005,136.46,31.25,77.4,0.38114995971992266,11,15.977741935483873,22.444516129032262,11.320558375634521,688.84,3124.8399999999997
1388,Hayrabolu,Tekirdağ,2005,bugday,467.0,3480.87,547.61,56,510.85,332.27,85.08000000000001,16.05,0.5098328010304983,8,17.529677419354837,23.844516129032264,10.791458333333333,641.15,3813.6400000000003
1388,Hayrabolu,Tekirdağ,2006,bugday,297.0,3225.215,513.11,49,554.6500000000001,372.11,22.75,37.28,0.5618646487166787,20,16.56451612903226,22.712258064516128,10.247222222222222,711.84,3835.2099999999996
1388,Hayrabolu,Tekirdağ,2007,bugday,444.0,3701.375,604.2400000000001,73,319.37,176.28999999999996,61.38999999999999,13.069999999999999,0.27688712089206435,25,19.126774193548385,26.433225806451613,11.28892361111111,686.8200000000002,3997.12
1388,Hayrabolu,Tekirdağ,2008,bugday,477.0,3498.1800000000003,546.225,65,460.07000000000005,336.72,17.85,32.48,0.41925874690192383,23,17.53548387096774,24.341612903225816,10.560657439446368,745.67,3951.0600000000004
1388,Hayrabolu,Tekirdağ,2009,bugday,357.0,3549.195,571.495,52,415.29999999999995,253.26999999999998,20.16,14.019999999999998,0.38459707687795436,22,18.232580645161292,25.20806451612903,10.870625,736.5500000000002,3906.9199999999996
1388,Hayrabolu,Tekirdağ,2010,bugday,294.0,3503.8950000000004,547.6299999999999,52,767.0999999999999,536.51,24.11,68.25,0.8037959001227196,14,17.59290322580645,23.77387096774193,10.183402777777777,742.0799999999999,3713.16
1388,Hayrabolu,Tekirdağ,2011,bugday,318.0,3339.06,499.9799999999999,39,592.84,375.78000000000003,35.53999999999999,83.69999999999999,0.6250990922072841,10,16.073548387096775,22.104838709677423,10.085833333333333,674.77,3724.83
1388,Hayrabolu,Tekirdağ,2012,bugday,500.0,3312.92,556.1999999999999,67,505.53,345.43999999999994,75.57999999999998,2.9099999999999997,0.4502624064797277,25,17.747741935483873,23.954838709677418,10.997266435986159,640.3700000000001,4040.29
1388,Hayrabolu,Tekirdağ,2013,bugday,388.0,3736.715,599.7450000000001,50,595.74,452.46,7.489999999999998,50.96,0.553577602290744,18,19.147096774193546,25.67645161290322,10.438923611111111,759.2800000000001,3907.6099999999997
1388,Hayrabolu,Tekirdağ,2014,bugday,444.0,3671.3599999999997,544.605,58,436.63,163.61,64.87,79.53,0.43057563361603524,9,17.46387096774194,23.395161290322587,10.795902777777778,654.2499999999998,3772.58
1388,Hayrabolu,Tekirdağ,2015,bugday,379.0,3340.6549999999997,558.97,59,708.99,473.03999999999996,19.529999999999998,61.17000000000001,0.7379669413492377,5,17.977741935483873,24.130322580645167,9.921284722222222,736.1900000000002,3773.48
1388,Hayrabolu,Tekirdağ,2016,bugday,412.0,3831.425,525.1350000000001,51,514.61,345.58,50.980000000000004,18.099999999999998,0.4652855442073617,21,16.822580645161292,22.722580645161287,10.938996539792386,645.83,4025.5599999999995
1388,Hayrabolu,Tekirdağ,2017,bugday,458.0,3336.135,530.66,50,462.66,274.64,42.21000000000001,49.260000000000005,0.41401771542986837,18,16.972580645161294,23.678064516129037,11.40204861111111,696.88,4022.21
1388,Hayrabolu,Tekirdağ,2018,bugday,343.0,3736.39,577.965,51,693.7800000000001,441.84000000000003,31.62,86.67,0.6544918498176208,11,18.409032258064514,24.602903225806454,10.678993055555557,674.3399999999999,3904.03
1388,Hayrabolu,Tekirdağ,2019,bugday,456.0,3566.6900000000005,565.145,61,528.49,348.80999999999995,39.290000000000006,35.23,0.503401046681078,23,18.003225806451614,24.453225806451613,10.869930555555555,660.11,3843.5499999999997
1388,Hayrabolu,Tekirdağ,2020,bugday,394.0,3771.0249999999996,539.81,46,447.02,224.55999999999997,65.90999999999998,49.059999999999995,0.40319376463429624,16,17.22967741935484,23.793870967741935,11.294532871972319,655.2299999999999,4067.9399999999996
1388,Hayrabolu,Tekirdağ,2021,bugday,483.0,3615.84,537.045,52,844.54,586.98,87.1,66.47,0.8603168223957617,9,17.15806451612903,23.122258064516135,10.218368055555555,680.8100000000001,3826.01
1388,Hayrabolu,Tekirdağ,2022,bugday,406.0,3492.255,552.96,48,536.6600000000001,397.42,22.900000000000002,41.01,0.4985783109599084,27,17.649032258064512,25.07967741935484,11.074027777777777,762.4200000000001,3943.88
1388,Hayrabolu,Tekirdağ,2023,bugday,344.0,3853.62,501.69000000000005,51,402.79999999999995,191.01,39.33,35.690000000000005,0.3897403593784167,13,15.982903225806453,21.903548387096773,10.939965277777778,575.88,3779.36
1388,Hayrabolu,Tekirdağ,2024,bugday,386.0,4213.055,521.84,44,477.17999999999995,352.87,29.52,3.7899999999999996,0.39040108128339707,29,16.66032258064516,23.348387096774196,11.34871972318339,673.8800000000001,4062.8100000000004
1388,Hayrabolu,Tekirdağ,2025,bugday,339.0,3790.67,564.0350000000001,67,343.06000000000006,217.56000000000003,53.709999999999994,5.43,0.2767744174504616,28,17.88193548387096,25.15064516129032,12.049652777777778,675.4599999999999,4186.51
1412,İpsala,Edirne,2004,aycicegi_yaglik,154.0,2340.93,537.4000000000001,0,171.38,,19.04,20.74,0.1297039865971458,34,25.347419354838703,32.43806451612903,12.342513661202185,860.1599999999999,4129.969999999999
1412,İpsala,Edirne,2005,aycicegi_yaglik,186.0,2420.0750000000003,560.415,0,238.45,,42.7,18.950000000000003,0.1813905747521658,41,25.96290322580645,32.560645161290324,11.818688524590165,815.73,4160.65
1412,İpsala,Edirne,2006,aycicegi_yaglik,212.0,2391.095,530.5749999999999,0,278.77,,24.42,18.95,0.2072048692640687,40,25.090322580645164,31.933870967741935,11.94912568306011,827.7100000000002,4177.6500000000015
1412,İpsala,Edirne,2007,aycicegi_yaglik,187.0,2639.215,626.5200000000001,0,194.75,,0.11,14.479999999999999,0.12809341819482573,53,28.251612903225812,36.05483870967742,13.377103825136613,890.9,4363.93
1412,İpsala,Edirne,2008,aycicegi_yaglik,186.0,2540.5649999999996,574.9000000000001,0,153.81,,18.620000000000005,10.08,0.10859952104655278,53,26.495806451612907,33.490645161290324,12.383005464480876,865.5699999999999,4199.25
1412,İpsala,Edirne,2009,aycicegi_yaglik,187.0,2460.675,584.8000000000001,0,159.46,,29.150000000000002,3.45,0.11389359121608984,45,26.90838709677419,33.41129032258065,12.656010928961747,841.13,4218.769999999999
1412,İpsala,Edirne,2010,aycicegi_yaglik,300.0,2550.23,556.86,0,261.65999999999997,,69.35999999999999,0.5499999999999999,0.19780381011043063,46,25.916774193548385,31.968064516129036,11.794426229508197,777.7900000000001,4119.07
1412,İpsala,Edirne,2011,aycicegi_yaglik,206.0,2462.0950000000003,603.65,0,177.6,,12.21,15.77,0.12719431154545793,50,27.465483870967738,34.38870967741936,12.649289617486343,856.0199999999999,4159.79
1412,İpsala,Edirne,2012,aycicegi_yaglik,169.0,2792.8849999999998,673.545,0,171.22,,1.01,9.19,0.11227932662436553,56,29.660322580645165,37.254516129032254,12.963825136612023,858.7899999999997,4357.72
1412,İpsala,Edirne,2013,aycicegi_yaglik,214.0,2594.915,569.7249999999999,0,121.67,,4.46,0.03,0.08422297282018117,50,26.499677419354835,33.34225806451612,12.361584699453552,846.08,4323.3
1412,İpsala,Edirne,2014,aycicegi_yaglik,285.0,2441.3199999999997,556.6250000000001,0,368.6,,40.830000000000005,53.339999999999996,0.2918578624213793,42,25.919354838709673,32.31645161290323,11.398688524590165,823.9000000000001,3997.920000000001
1412,İpsala,Edirne,2015,aycicegi_yaglik,222.0,2515.485,585.05,0,238.82999999999998,,5.959999999999999,11.18,0.17398500477372275,50,26.74161290322581,34.29774193548387,12.193934426229509,871.9099999999999,4196.01
1412,İpsala,Edirne,2016,aycicegi_yaglik,184.0,2673.325,606.515,0,129.04,,6.1000000000000005,1.46,0.09036765459064953,54,27.464516129032255,34.56677419354838,12.381693989071037,863.8399999999999,4274.589999999999
1412,İpsala,Edirne,2017,aycicegi_yaglik,217.0,2570.71,580.4749999999999,0,220.14999999999998,,43.63,9.559999999999999,0.1526146419219781,44,26.49838709677419,33.80838709677419,13.0568306010929,819.4899999999999,4238.02
1412,İpsala,Edirne,2018,aycicegi_yaglik,266.0,2671.2799999999997,570.1750000000001,0,226.13000000000002,,69.61,0.38,0.16649352170267168,45,26.39967741935483,32.06677419354839,12.07289617486339,798.4799999999999,4150.03
1412,İpsala,Edirne,2019,aycicegi_yaglik,267.0,2599.42,561.9200000000001,0,208.86,,40.730000000000004,21.92,0.146935876249813,45,26.165806451612898,33.171290322580646,12.637158469945357,824.9899999999999,4212.64
1412,İpsala,Edirne,2020,aycicegi_yaglik,247.0,2581.635,593.505,0,201.60999999999999,,1.6700000000000002,6.57,0.1392244596138856,57,27.027741935483867,34.5116129032258,12.859508196721311,878.3400000000001,4285.5
1412,İpsala,Edirne,2021,aycicegi_yaglik,214.0,2517.925,616.2550000000001,0,225.22,,9.25,9.93,0.1636811360217807,58,27.756129032258066,34.968709677419355,12.018087431693989,852.5899999999999,4231.2699999999995
1412,İpsala,Edirne,2022,aycicegi_yaglik,252.0,2616.8150000000005,598.47,0,215.72000000000003,,16.08,69.1,0.15043009777751767,49,27.241612903225807,34.55483870967742,12.657158469945356,846.59,4259.530000000001
1412,İpsala,Edirne,2023,aycicegi_yaglik,147.0,2654.1600000000003,642.575,0,179.13,,17.44,5.099999999999999,0.13318810261533032,56,28.74935483870968,35.95645161290323,12.400218579234972,852.4700000000001,3944.6200000000003
1412,İpsala,Edirne,2024,aycicegi_yaglik,142.0,2925.3949999999995,671.4700000000001,0,153.26,,10.72,7.6,0.1011665949866576,59,29.594838709677422,36.667741935483875,12.926502732240436,821.7900000000001,4235.79
1412,İpsala,Edirne,2025,aycicegi_yaglik,144.0,2775.14,677.9499999999999,0,117.33000000000001,,3.2199999999999998,10.000000000000002,0.0755563710914173,55,29.758709677419354,37.354193548387094,13.489344262295083,859.4200000000002,4366.41
1412,İpsala,Edirne,2004,bugday,290.0,2501.14,520.1149999999999,18,284.03,112.13,37.949999999999996,60.94,0.3201326435275367,14,16.848064516129032,22.864193548387096,10.423604060913707,745.6200000000001,3336.17
1412,İpsala,Edirne,2005,bugday,273.0,3604.9849999999997,565.3399999999999,58,650.42,425.18,112.85999999999999,29.69,0.6313701908147579,6,18.11516129032258,23.773870967741935,9.52951388888889,653.8299999999999,4120.1
1412,İpsala,Edirne,2006,bugday,277.0,3378.9000000000005,531.0149999999999,50,637.1400000000001,408.01000000000005,33.24,48.29,0.6300862464948178,17,17.171935483870968,22.72645161290322,9.272812499999999,770.23,4042.8399999999997
1412,İpsala,Edirne,2007,bugday,404.0,3827.72,611.305,72,378.44,188.44,88.63000000000001,20.67,0.3269880551772642,24,19.440645161290327,25.80064516129032,10.101180555555555,713.4300000000001,4251.639999999999
1412,İpsala,Edirne,2008,bugday,517.0,3653.58,571.215,64,440.50000000000006,317.83000000000004,13.58,30.139999999999997,0.3948061861660139,18,18.379677419354838,24.597096774193545,9.43121107266436,779.8499999999998,4215.950000000001
1412,İpsala,Edirne,2009,bugday,350.0,3708.3900000000003,596.58,45,408.75,250.14999999999998,30.63,18.500000000000004,0.37047526639310274,17,19.059032258064516,25.56129032258065,9.906354166666667,768.54,4149.12
1412,İpsala,Edirne,2010,bugday,350.0,3691.12,570.4,36,727.6999999999999,475.37,37.120000000000005,64.91,0.7215468787287478,14,18.421935483870964,23.947741935483872,9.316388888888888,764.93,4014.6899999999996
1412,İpsala,Edirne,2011,bugday,353.0,3563.38,542.4449999999999,41,478.80999999999995,325.76,34.59,44.470000000000006,0.47223435960057775,15,17.389032258064518,23.273870967741935,9.337013888888889,683.6899999999999,3978.36
1412,İpsala,Edirne,2012,bugday,454.0,3486.7200000000003,586.0250000000001,69,501.65999999999997,324.78999999999996,107.17999999999999,8.17,0.43833405972908857,23,18.673548387096773,24.157419354838712,9.961868512110728,675.8299999999999,4272.540000000001
1412,İpsala,Edirne,2013,bugday,345.0,3918.4750000000004,627.57,47,570.94,412.57000000000005,6.550000000000001,61.339999999999996,0.5136221765319685,21,20.104193548387094,26.12322580645161,9.530416666666667,780.6099999999999,4151.34
1412,İpsala,Edirne,2014,bugday,415.0,3807.005,564.915,61,471.53,198.42000000000002,47.28,74.21,0.4558825993216378,9,18.18516129032258,23.457419354838706,9.591284722222222,697.1099999999999,4053.54
1412,İpsala,Edirne,2015,bugday,321.0,3512.1549999999997,584.5649999999999,55,751.23,506.1500000000001,19.72,61.82000000000001,0.7620899086892092,6,18.812258064516126,24.354516129032255,9.025520833333335,764.0799999999999,3991.36
1412,İpsala,Edirne,2016,bugday,350.0,4007.665,549.1300000000001,49,513.8,342.76,52.00999999999999,17.53,0.4509068000154999,18,17.53838709677419,22.95258064516129,9.77456747404844,683.8900000000001,4329.14
1412,İpsala,Edirne,2017,bugday,345.0,3523.2749999999996,559.8449999999999,58,448.77000000000004,262.08,43.07000000000001,48.379999999999995,0.3895179443527228,18,17.89064516129032,24.09129032258065,10.441388888888888,710.1300000000002,4264.71
1412,İpsala,Edirne,2018,bugday,345.0,3931.005,609.7049999999999,53,689.11,434.96000000000004,30.710000000000004,89.78999999999999,0.6292017694806169,16,19.50258064516129,25.34548387096774,9.663437499999999,686.61,4162.33
1412,İpsala,Edirne,2019,bugday,383.0,3761.485,588.9049999999999,61,531.57,348.48,38.67,37.610000000000014,0.4865528510392606,24,18.717741935483875,24.720000000000002,9.910381944444445,709.0600000000001,4098.429999999999
1412,İpsala,Edirne,2020,bugday,432.0,3953.715,563.4350000000001,50,461.35,236.51,63.40999999999999,49.96,0.40826109510076597,15,17.976129032258065,23.973548387096773,10.223771626297578,708.0,4263.72
1412,İpsala,Edirne,2021,bugday,529.0,3814.98,561.755,44,858.53,602.4,86.47999999999999,66.69999999999999,0.8191838226323328,9,17.941290322580645,23.50064516129032,9.2275,752.45,4190.5599999999995
1412,İpsala,Edirne,2022,bugday,438.0,3695.17,588.595,52,550.11,409.68,22.849999999999998,43.480000000000004,0.48801261084596476,28,18.876451612903224,25.89612903225807,10.1096875,778.39,4231.91
1412,İpsala,Edirne,2023,bugday,576.0,4035.2699999999995,532.8149999999999,50,417.04999999999995,208.13,39.03999999999999,36.14,0.3926753951407357,13,17.042580645161287,22.671612903225807,9.9821875,588.3899999999999,3994.4399999999996
1412,İpsala,Edirne,2024,bugday,409.0,4426.675,556.0949999999998,43,466.15,341.96000000000004,30.51,4.119999999999999,0.37135355590035163,30,17.804516129032255,24.09709677419355,10.388546712802768,701.1700000000001,4311.64
1412,İpsala,Edirne,2025,bugday,307.0,3956.4200000000005,579.41,62,349.87,222.36,53.24000000000001,5.99,0.2759036184840172,28,18.469677419354838,24.88451612903225,10.87378472222222,736.53,4453.21
1464,Keşan,Edirne,2004,aycicegi_yaglik,171.0,2227.56,513.8599999999999,0,196.73000000000002,,18.19,37.17,0.14580977837631795,32,24.46677419354839,32.31096774193548,13.412295081967212,860.1599999999999,4129.969999999999
1464,Keşan,Edirne,2005,aycicegi_yaglik,186.0,2369.67,560.8249999999999,0,190.32,,36.73,15.969999999999999,0.13819863758446374,47,25.839032258064517,33.29387096774193,13.19792349726776,815.73,4160.65
1464,Keşan,Edirne,2006,aycicegi_yaglik,212.0,2310.61,511.99500000000006,0,213.27,,15.24,10.11,0.15287404572572377,42,24.408387096774188,31.85161290322581,13.163989071038253,827.7100000000002,4177.6500000000015
1464,Keşan,Edirne,2007,aycicegi_yaglik,233.0,2581.185,604.205,0,132.51,,0.09,9.3,0.08320767156185857,52,27.476129032258065,36.107741935483865,14.964754098360654,890.9,4363.93
1464,Keşan,Edirne,2008,aycicegi_yaglik,224.0,2441.6549999999997,560.365,0,141.99,,12.879999999999997,8.12,0.09688874683943234,46,25.97193548387097,33.87354838709677,13.687814207650273,865.5699999999999,4199.25
1464,Keşan,Edirne,2009,aycicegi_yaglik,225.0,2345.7200000000003,566.8749999999999,0,198.57000000000002,,44.56999999999999,3.7699999999999996,0.13809258919978404,40,26.283870967741933,33.46258064516129,13.780437158469944,841.13,4218.769999999999
1464,Keşan,Edirne,2010,aycicegi_yaglik,245.0,2451.7,539.5500000000001,0,228.16999999999996,,57.6,0.59,0.16670034599852807,48,25.267419354838715,32.00838709677419,13.053333333333335,777.7900000000001,4119.07
1464,Keşan,Edirne,2011,aycicegi_yaglik,223.0,2271.1050000000005,573.0349999999999,0,277.36,,10.049999999999999,12.469999999999999,0.19822032161454814,47,26.367419354838706,34.02096774193548,13.376721311475407,856.0199999999999,4159.79
1464,Keşan,Edirne,2012,aycicegi_yaglik,226.0,2678.6299999999997,649.3250000000002,0,155.01000000000002,,2.8600000000000003,9.97,0.09821486632862668,53,28.765161290322585,37.157419354838716,14.40775956284153,858.7899999999997,4357.72
1464,Keşan,Edirne,2013,aycicegi_yaglik,235.0,2476.615,548.9050000000001,0,103.13999999999999,,3.6399999999999997,0.11,0.06951554922193312,49,25.655483870967743,33.36774193548387,13.589781420765028,846.08,4323.3
1464,Keşan,Edirne,2014,aycicegi_yaglik,287.0,2344.845,539.2650000000001,0,393.64,,48.49,52.260000000000005,0.2993663815189649,44,25.25225806451613,32.53677419354839,12.797213114754095,823.9000000000001,3997.920000000001
1464,Keşan,Edirne,2015,aycicegi_yaglik,251.0,2416.5499999999997,565.865,0,236.23,,5.529999999999999,10.14,0.1667612988754831,50,25.99451612903226,34.39677419354839,13.438142076502734,871.9099999999999,4196.01
1464,Keşan,Edirne,2016,aycicegi_yaglik,243.0,2558.0449999999996,587.21,0,129.24999999999997,,6.03,1.4000000000000001,0.08752830811727812,52,26.753225806451617,34.71258064516129,13.694262295081968,863.8399999999999,4274.589999999999
1464,Keşan,Edirne,2017,aycicegi_yaglik,255.0,2441.805,560.5649999999999,0,221.77,,43.46,10.46,0.14940036604493845,39,25.76838709677419,33.88483870967742,14.358688524590166,819.4899999999999,4238.02
1464,Keşan,Edirne,2018,aycicegi_yaglik,260.0,2545.095,557.055,0,226.76999999999998,,69.7,0.32999999999999996,0.16381043664680342,46,25.848064516129032,32.31935483870968,13.023989071038253,798.4799999999999,4150.03
1464,Keşan,Edirne,2019,aycicegi_yaglik,257.0,2469.15,538.27,0,200.81000000000003,,38.11000000000001,19.32,0.1379018725717103,46,25.375161290322584,33.07322580645161,13.799508196721309,824.9899999999999,4212.64
