date,t2m_mean,t2m_min,t2m_max,d2m_mean,tp_sum,ssr_sum,e_sum,clay_0-5cm,clay_5-15cm,clay_15-30cm,sand_0-5cm,sand_5-15cm,sand_15-30cm,phh2o_0-5cm,phh2o_5-15cm,phh2o_15-30cm,NDVI,EVI,NDWI,NDVI_int,EVI_int,NDWI_int
2020-10-24,17.8428,12.2114,24.9886,12.8181,0.0039,1.5671309e+08,-0.0117,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.2823,0.15045,-0.37065000000000003,0.2823,0.15045,-0.37065000000000003
2020-10-25,18.0843,14.2597,23.7036,14.8091,0.1159,1.1892981e+08,-0.0078,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2847983333333333,0.15184333333333333,-0.37288000000000004
2020-10-26,16.4213,12.7333,21.1822,12.9223,0.9968,1.4750426e+08,-0.0091,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28729666666666664,0.15323666666666666,-0.37511000000000005
2020-10-27,16.6914,12.9866,20.6292,14.3463,4.0049,1.2515192e+08,-0.0078,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28979499999999997,0.15463,-0.37734
2020-10-28,16.8174,15.5597,18.7259,15.0663,59.9423,6.671108e+07,-0.014,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.29229333333333335,0.15602333333333332,-0.37957
2020-10-29,15.5293,13.0629,17.3345,14.141,328.9714,4.118539e+07,-0.012,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2947916666666667,0.15741666666666665,-0.38180000000000003
2020-10-30,13.244,10.013,15.9486,10.9003,97.8808,5.8838796e+07,-0.0156,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.29729,0.15881,-0.38403000000000004
2020-10-31,12.7477,8.8229,15.8176,6.6678,17.5124,1.3256989e+08,-0.0266,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2997883333333333,0.16020333333333334,-0.38626000000000005
2020-11-01,10.2729,6.5957,14.2613,3.8924,1.55,1.497671e+08,-0.0252,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.30228666666666665,0.16159666666666667,-0.38849
2020-11-02,11.117,5.6006,16.679,5.5535,0.0105,1.4979826e+08,-0.0163,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.304785,0.16299,-0.39072
2020-11-03,12.688,9.8423,16.0287,9.2386,10.0291,8.610151e+07,-0.0098,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3072833333333333,0.16438333333333333,-0.39295
2020-11-04,12.3411,11.0972,13.8641,9.4593,33.2445,1.1490393e+08,-0.0196,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3097816666666666,0.16577666666666666,-0.39518000000000003
2020-11-05,12.6836,10.8406,14.5877,9.9062,22.7119,6.6343324e+07,-0.0204,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.31228,0.16716999999999999,-0.39741000000000004
2020-11-06,11.7347,10.3647,13.3712,7.7154,14.5956,7.535267e+07,-0.019,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3147783333333333,0.16856333333333332,-0.39964
2020-11-07,11.9835,10.2192,13.6093,7.8234,8.9195,6.883518e+07,-0.0122,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.31727666666666665,0.16995666666666664,-0.40187
2020-11-08,13.6431,12.4076,15.3293,8.5602,2.0233,9.006151e+07,-0.0157,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.319775,0.17135,-0.4041
2020-11-09,14.0646,13.0091,15.7835,10.2181,6.5225,8.612036e+07,-0.0132,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3222733333333333,0.17274333333333333,-0.40633
2020-11-10,12.9492,11.9517,13.8252,10.1706,38.698,6.966713e+07,-0.0206,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3247716666666666,0.17413666666666666,-0.40856000000000003
2020-11-11,12.4681,11.5201,13.6884,8.9098,41.2119,5.425074e+07,-0.0226,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32726999999999995,0.17553,-0.41079
2020-11-12,12.7482,11.288,14.5966,7.6182,7.9323,7.470691e+07,-0.0151,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32976833333333333,0.17692333333333332,-0.41302
2020-11-13,12.4501,10.8756,14.7813,8.3915,7.2128,7.943711e+07,-0.0143,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33226666666666665,0.17831666666666665,-0.41525
2020-11-14,10.9161,9.4692,12.7514,8.4128,20.7467,7.6990056e+07,-0.0127,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.334765,0.17970999999999998,-0.41748
2020-11-15,9.6752,5.7668,12.9583,5.3048,1.5387,1.11421896e+08,-0.0133,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3372633333333333,0.1811033333333333,-0.41971
2020-11-16,9.3586,4.7082,14.0858,6.2324,0.2478,1.1044017e+08,-0.0098,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.33976166666666663,0.18249666666666664,-0.42194
2020-11-17,10.4493,5.6759,15.028,8.7053,0.7933,1.06533304e+08,-0.0084,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34225999999999995,0.18389,-0.42417
2020-11-18,10.5755,9.9403,11.2288,9.5237,95.7076,4.3853388e+07,-0.0106,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3447583333333333,0.1852833333333333,-0.4264
2020-11-19,10.326,9.5339,11.1541,5.4742,23.9513,7.325433e+07,-0.0212,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34725666666666666,0.18667666666666666,-0.42863
2020-11-20,10.4794,8.6443,12.017,4.2428,9.4286,7.855341e+07,-0.0178,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3497549999999999,0.18807,-0.43086
2020-11-21,8.9491,7.9145,10.4585,5.6238,34.4249,7.1072024e+07,-0.0206,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3522533333333333,0.18946333333333332,-0.43309
2020-11-22,8.4089,7.0019,9.9327,3.7941,15.1064,6.856782e+07,-0.0178,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35475166666666663,0.19085666666666665,-0.43532
2020-11-23,7.9619,4.4856,11.9301,3.9201,0.5933,1.1123623e+08,-0.0115,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.35724999999999996,0.19224999999999998,-0.43755,0.35724999999999996,0.19224999999999998,-0.43755
2020-11-24,7.6541,2.6626,10.2043,3.9738,3.0435,8.702955e+07,-0.0087,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3599666666666666,0.19791999999999998,-0.42886
2020-11-25,9.4817,8.2451,10.9145,3.2634,3.2773,6.38069e+07,-0.0121,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3626833333333333,0.20358999999999997,-0.42017
2020-11-26,8.0686,4.3808,11.825,4.4968,0.2684,1.0886938e+08,-0.0107,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36539999999999995,0.20925999999999997,-0.41148
2020-11-27,8.1903,3.978,13.9613,6.2834,0.0007,1.1277643e+08,-0.0071,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36811666666666665,0.21492999999999998,-0.40279
2020-11-28,7.5437,3.9726,13.56,5.1177,0.1379,1.0228064e+08,-0.0087,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3708333333333333,0.2206,-0.3941
2020-11-29,9.8931,5.3316,15.0492,5.768,0.8647,8.170705e+07,-0.0079,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37355,0.22626999999999997,-0.38541
2020-11-30,6.9893,3.9028,9.9935,4.5854,2.261,6.535309e+07,-0.0054,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37626666666666664,0.23193999999999998,-0.37672
2020-12-01,3.2549,2.3085,4.1819,0.2023,50.0331,3.0603568e+07,-0.0188,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37898333333333334,0.23761,-0.36802999999999997
2020-12-02,3.7456,1.3304,6.401,-0.303,2.5936,8.184621e+07,-0.0083,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3817,0.24328,-0.35934
2020-12-03,7.2549,3.6862,9.6312,5.0246,3.6084,4.0979416e+07,-0.0044,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3844166666666667,0.24894999999999998,-0.35064999999999996
2020-12-04,9.764,5.0958,14.367,8.4348,0.9463,8.873241e+07,-0.0064,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38713333333333333,0.25461999999999996,-0.34196
2020-12-05,10.9691,8.4082,14.0109,9.7466,1.5843,7.756056e+07,-0.0052,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38985000000000003,0.26028999999999997,-0.33326999999999996
2020-12-06,10.2936,9.0071,11.8067,7.6918,6.9454,5.3165096e+07,-0.0087,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3925666666666667,0.26596,-0.32458
2020-12-07,9.6646,8.6576,11.1709,6.6122,13.5034,6.411522e+07,-0.0086,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3952833333333333,0.27163,-0.31589
2020-12-08,8.2333,3.3152,10.9345,6.5081,9.606,6.725831e+07,-0.008,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.398,0.2773,-0.3072,0.398,0.2773,-0.3072
2020-12-09,8.8032,3.1748,12.3862,6.4514,11.2493,6.5090664e+07,-0.0062,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37920000000000004,0.26174,-0.29893
2020-12-10,13.4064,11.8394,16.1158,7.7825,1.7902,6.671953e+07,-0.0128,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3604,0.24617999999999998,-0.29066
2020-12-11,11.27,8.1168,14.3553,8.2562,43.5351,7.6712776e+07,-0.0174,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3416,0.23062,-0.28239
2020-12-12,10.9861,9.2588,12.7756,8.6905,143.3232,2.5734858e+07,-0.0147,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3228,0.21506,-0.27412
2020-12-13,10.1955,8.5267,11.3421,9.4282,187.797,1.8010388e+07,-0.0025,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.304,0.1995,-0.26585
2020-12-14,8.2837,7.3541,8.8974,7.0879,73.962,2.3819774e+07,-0.0159,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2852,0.18394,-0.25758
2020-12-15,7.2426,6.6157,8.0006,4.5449,21.5788,3.158154e+07,-0.0137,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.26639999999999997,0.16838,-0.24931
2020-12-16,7.9293,6.7973,9.2185,5.4713,12.6497,3.685437e+07,-0.0089,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2476,0.15282,-0.24104
2020-12-17,8.124,7.1255,9.613,5.1108,2.7996,4.7094132e+07,-0.008,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.22879999999999998,0.13726,-0.23277
2020-12-18,7.4248,5.015,10.1641,4.6836,1.8153,6.588615e+07,-0.0073,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.21,0.1217,-0.2245,0.21,0.1217,-0.2245
2020-12-19,6.3077,4.4352,8.475,3.6848,2.5972,5.794601e+07,-0.0068,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.22640666666666664,0.12862,-0.24498999999999999
2020-12-20,6.8393,6.3845,7.7102,4.2163,15.4322,2.8715358e+07,-0.0092,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.24281333333333333,0.13554,-0.26548
2020-12-21,6.5675,5.1682,7.6216,3.3039,26.259,2.277576e+07,-0.0104,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.25922,0.14246,-0.28597
2020-12-22,5.533,3.8099,8.0459,1.8036,5.6451,7.188875e+07,-0.0096,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2756266666666667,0.14938,-0.30645999999999995
2020-12-23,5.2582,2.3825,7.8662,3.5667,6.8982,3.002035e+07,-0.0032,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2920333333333333,0.1563,-0.32694999999999996
2020-12-24,9.4503,5.2206,13.7401,7.4311,0.4482,7.87404e+07,-0.0065,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.30844,0.16322,-0.34743999999999997
2020-12-25,12.4177,9.5637,15.4438,10.1042,1.5831,6.3154984e+07,-0.0078,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3248466666666667,0.17014,-0.36793
2020-12-26,13.6857,11.8291,16.5638,11.0047,10.3624,7.686577e+07,-0.0116,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3412533333333333,0.17706,-0.38842
2020-12-27,10.9129,9.1097,13.1292,9.3407,41.9173,4.6592316e+07,-0.0072,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35766,0.18398,-0.40891
2020-12-28,12.1408,10.2929,14.9549,7.6287,5.041,7.481102e+07,-0.0153,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37406666666666666,0.19090000000000001,-0.42939999999999995
2020-12-29,12.5859,10.3996,15.8615,8.6234,0.2089,8.680514e+07,-0.0123,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39047333333333334,0.19782,-0.4498899999999999
2020-12-30,12.8096,11.0598,15.7518,8.6253,0.2002,8.822517e+07,-0.0124,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40688,0.20474,-0.4703799999999999
2020-12-31,12.5705,10.7346,15.8681,8.3169,4.6296,9.2845144e+07,-0.0133,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4232866666666667,0.21166000000000001,-0.4908699999999999
2021-01-01,10.3598,6.4601,14.1264,8.3969,13.9822,7.8432056e+07,-0.0131,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4396933333333333,0.21858,-0.5113599999999999
2021-01-02,9.5801,7.0822,13.8693,7.0365,0.9346,9.48348e+07,-0.0084,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4561,0.2255,-0.5318499999999999,0.4561,0.2255,-0.5318499999999999
2021-01-03,9.649,5.6991,14.0139,6.4124,6.5207,5.800081e+07,-0.0056,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.43678666666666666,0.22264,-0.5072
2021-01-04,10.5169,6.6106,15.4866,5.459,1.0348,8.2822024e+07,-0.01,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41747333333333336,0.21978,-0.4825499999999999
2021-01-05,11.2146,8.3008,14.4765,7.0788,11.6242,9.380809e+07,-0.0176,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39816,0.21692,-0.4579
2021-01-06,10.2514,6.9145,14.2221,6.9789,0.5712,8.341104e+07,-0.0086,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37884666666666666,0.21406,-0.43324999999999997
2021-01-07,12.3611,9.7024,15.6364,8.1713,1.3706,8.011777e+07,-0.0108,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3595333333333333,0.2112,-0.40859999999999996
2021-01-08,13.8409,10.7645,17.2185,9.6588,4.1422,8.8054856e+07,-0.0158,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34021999999999997,0.20834,-0.38394999999999996
2021-01-09,8.2276,5.6435,14.4633,6.3025,318.4151,1.4478726e+07,-0.0152,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3209066666666667,0.20548,-0.35929999999999995
2021-01-10,7.1305,6.4918,8.0992,6.0391,242.7027,1.2623056e+07,-0.0179,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3015933333333333,0.20262000000000002,-0.33465
2021-01-11,10.8713,8.2064,14.8211,10.3675,182.6321,3.1653456e+07,-0.0041,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.28228,0.19976,-0.30999999999999994
2021-01-12,9.6789,6.5641,14.0869,9.0377,588.2047,2.2425864e+07,-0.0064,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2629666666666667,0.19690000000000002,-0.28535
2021-01-13,4.8659,3.491,6.2132,2.0007,75.501,4.293876e+07,-0.0158,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.24365333333333333,0.19404000000000002,-0.2607
2021-01-14,2.4131,0.4081,5.278,-3.43,3.0985,9.9867896e+07,-0.0145,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.22433999999999998,0.19118000000000002,-0.23604999999999998
2021-01-15,2.0836,-1.0102,4.9384,-3.516,30.4846,9.140267e+07,-0.0163,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.20502666666666663,0.18832000000000002,-0.21139999999999998
2021-01-16,0.7866,-1.589,3.0858,-2.4342,39.4684,3.9365676e+07,-0.0085,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.18571333333333334,0.18546,-0.18675000000000003
2021-01-17,-2.3538,-4.2386,-0.8415,-8.9801,30.3449,6.1842812e+07,-0.013,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.1664,0.1826,-0.1621,0.1664,0.1826,-0.1621
2021-01-18,-3.0117,-5.3743,0.5892,-10.5967,1.7021,1.0154682e+08,-0.0091,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.19002,0.18418,-0.20412
2021-01-19,-2.1962,-5.0384,1.5498,-8.5611,0.0517,9.457944e+07,-0.0069,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.21364,0.18576,-0.24613999999999997
2021-01-20,1.3318,-4.3982,6.4151,-2.9709,0.0037,9.403425e+07,-0.0069,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.23725999999999997,0.18734,-0.28815999999999997
2021-01-21,6.0965,2.0049,10.4012,3.463,0.6947,9.3460216e+07,-0.0066,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.26088,0.18892,-0.33018
2021-01-22,9.8927,6.1479,13.9164,6.9468,36.535,9.85273e+07,-0.0163,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.2845,0.1905,-0.3722,0.2845,0.1905,-0.3722
2021-01-23,11.3031,10.0452,13.718,7.5777,3.6723,9.621445e+07,-0.015,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27544799999999997,0.189474,-0.36058999999999997
2021-01-24,11.1224,9.4602,13.9383,6.9819,78.2538,9.385072e+07,-0.0258,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.26639599999999997,0.188448,-0.34897999999999996
2021-01-25,10.4669,6.35,12.6035,7.6408,106.2953,5.959807e+07,-0.0254,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.25734399999999996,0.187422,-0.33736999999999995
2021-01-26,11.0747,7.8896,13.6068,8.5958,69.1711,5.8665624e+07,-0.0169,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.24829199999999998,0.186396,-0.32576
2021-01-27,1.0676,-0.7304,6.4611,-0.8243,565.5354,1.87376e+07,-0.0175,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.23923999999999998,0.18537,-0.31415
2021-01-28,-0.9995,-4.6368,2.6753,-5.1095,30.8795,6.135239e+07,-0.0109,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.23018799999999998,0.184344,-0.30254
2021-01-29,4.4447,-3.9682,10.1519,-0.3531,0.092,6.93611e+07,-0.0117,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.221136,0.183318,-0.29092999999999997
2021-01-30,6.9308,3.6116,9.2736,5.06,259.8948,2.6619656e+07,-0.0102,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.212084,0.182292,-0.27931999999999996
2021-01-31,8.434,3.2706,12.5587,4.304,16.6743,1.2121284e+08,-0.0147,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.203032,0.181266,-0.26771
2021-02-01,12.9622,9.7054,16.1317,7.577,59.5461,1.0083262e+08,-0.0234,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.19397999999999999,0.18024,-0.2561
2021-02-02,11.8533,7.8373,15.6697,9.7592,43.4301,1.0059511e+08,-0.0173,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.18492799999999998,0.179214,-0.24448999999999996
2021-02-03,10.0185,6.6063,15.1473,7.6986,1.3258,1.1379136e+08,-0.0136,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.17587599999999998,0.178188,-0.23287999999999998
2021-02-04,11.3803,8.0511,15.9022,9.2135,4.6197,9.716234e+07,-0.0136,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.16682399999999997,0.177162,-0.22126999999999997
2021-02-05,9.9905,6.7515,14.2959,7.6436,0.4006,1.2971377e+08,-0.014,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.157772,0.176136,-0.20965999999999996
2021-02-06,11.3993,7.2005,16.1803,9.3125,0.1269,1.2267623e+08,-0.0149,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.14872,0.17511,-0.19804999999999998
2021-02-07,12.6273,9.0611,15.9465,10.0701,3.8139,8.718396e+07,-0.0103,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.139668,0.174084,-0.18643999999999997
2021-02-08,14.6334,12.3705,17.9015,8.0049,22.8974,1.1168184e+08,-0.0282,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.13061599999999998,0.173058,-0.17482999999999996
2021-02-09,13.8132,11.4022,17.0416,9.1542,14.2019,1.3172806e+08,-0.0293,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.12156399999999998,0.172032,-0.16321999999999998
2021-02-10,12.9806,10.5767,16.5975,8.7282,14.401,1.4694322e+08,-0.0289,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.112512,0.171006,-0.15160999999999997
2021-02-11,13.6217,10.4017,16.8148,8.0577,10.9336,1.23171464e+08,-0.0234,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.10346,0.16998,-0.13999999999999996
2021-02-12,2.0276,-1.9049,6.3113,-7.4333,15.9792,1.22947176e+08,-0.0292,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.09440799999999999,0.168954,-0.12838999999999998
2021-02-13,-1.2408,-3.9123,1.5281,-9.6738,8.0181,1.4990126e+08,-0.0178,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.08535599999999999,0.167928,-0.11677999999999994
2021-02-14,-0.6855,-1.8223,0.0343,-3.7636,213.5136,2.955289e+07,-0.0132,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.07630399999999998,0.166902,-0.10516999999999999
2021-02-15,-1.0141,-1.7443,0.0941,-5.2859,34.7074,5.545339e+07,-0.0256,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.06725199999999998,0.165876,-0.09355999999999998
2021-02-16,-2.5002,-3.8849,-1.0702,-7.8652,11.6075,7.299654e+07,-0.031,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.0582,0.16485,-0.08195,0.0582,0.16485,-0.08195
2021-02-17,-3.2839,-7.5952,1.3773,-8.3563,2.2466,8.2841576e+07,-0.0176,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.094255,0.176555,-0.120495
2021-02-18,1.7894,-5.9809,5.4032,-0.8369,17.6677,4.927864e+07,-0.0072,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.13031,0.18825999999999998,-0.15904000000000001
2021-02-19,1.5466,0.4362,2.8009,-1.8532,19.9496,5.9319616e+07,-0.0144,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.166365,0.199965,-0.197585
2021-02-20,2.8462,-1.3375,6.8426,-1.285,1.0363,8.660224e+07,-0.009,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.20242000000000002,0.21167,-0.23613000000000003
2021-02-21,3.0007,-1.2722,6.4555,-1.0154,0.0148,1.3487538e+08,-0.0153,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.23847500000000002,0.223375,-0.274675
2021-02-22,3.6975,-1.9647,9.232,1.1835,0.0248,1.6633006e+08,-0.0137,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27453000000000005,0.23507999999999998,-0.31322000000000005
2021-02-23,5.7947,-0.8306,13.4928,2.6801,0.0046,1.7216885e+08,-0.0175,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.310585,0.24678499999999998,-0.3517650000000001
2021-02-24,4.9862,3.4385,6.3595,2.8464,6.6292,1.0085087e+08,-0.0117,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.34664000000000006,0.25849,-0.39031000000000005
2021-02-25,5.5932,2.617,9.0708,3.0805,1.6864,1.3800982e+08,-0.0166,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.382695,0.27019499999999996,-0.4288550000000001
2021-02-26,7.3189,1.8062,13.3929,4.244,0.0508,1.8334477e+08,-0.0192,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.41875,0.2819,-0.46740000000000004,0.41875,0.2819,-0.46740000000000004
2021-02-27,9.2752,2.097,16.723,5.0534,0.1574,1.9012395e+08,-0.0227,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.42438,0.27368,-0.47791000000000006
